Cluster,Gene,Score,Adjusted p-value
0,MFSD11,5.343531,4.215685749542937e-07
0,SMAD7,5.3427997,4.2316529161727946e-07
0,ZFYVE1,5.3423214,4.241752155690762e-07
0,CDK5RAP3,5.3421693,4.2442185403562376e-07
0,DCTN2,5.3419857,4.247441214003058e-07
0,ADD1,5.3418336,4.2499112549520024e-07
0,NSUN3,5.340914,4.270445774159158e-07
0,SCAF1,5.335582,4.39674011317429e-07
0,TNFSF9,5.3344316,4.423563592931415e-07
0,ADAR,5.327025,4.605364271862827e-07
0,ZGPAT,5.325516,4.642574059957342e-07
0,ARL11,5.3229213,4.708103882015246e-07
0,SLC16A5,5.321463,4.744795585787723e-07
0,ERRFI1,5.320106,4.779104299534209e-07
0,PGS1,5.318749,4.812422634082067e-07
0,ERMP1,5.318289,4.823371062096882e-07
0,HARS,5.317801,4.835076951637432e-07
0,DHPS,5.3166604,4.864235713148035e-07
0,BCAT2,5.315754,4.887262615749452e-07
0,NRIP1,5.3151007,4.903576594730573e-07
0,NUDT2,5.3134127,4.947984618762949e-07
0,IL17RC,5.313233,4.951597329716927e-07
0,ACYP2,5.307915,5.095626112141674e-07
0,RNF146,5.306411,5.13652875297555e-07
0,CHI3L1,5.3049755,5.175790380216855e-07
0,RB1CC1,5.3040876,5.199716946533389e-07
0,GOLGB1,5.303963,5.201932820161711e-07
0,ZNF268,5.3001404,5.310691036657955e-07
0,MMADHC,5.298903,5.345296268265282e-07
0,SUPT7L,5.2988615,5.345296268265282e-07
0,SLC25A28,5.297242,5.391527828597058e-07
0,ELL2,5.29715,5.39287194712426e-07
0,NAA50,5.295903,5.428418968587616e-07
0,CA11,5.295439,5.440857018974611e-07
0,ABHD4,5.294753,5.459490771409084e-07
0,BTN3A2,5.294721,5.459490771409084e-07
0,ZSWIM8,5.289808,5.606771348773532e-07
0,SRSF4,5.288966,5.631204722440936e-07
0,GNPDA1,5.2872176,5.683823338239286e-07
0,TSC2,5.2870107,5.688812382319127e-07
0,OTUD6B,5.2862105,5.712298952203325e-07
0,MSH3,5.2844024,5.766070098887769e-07
0,HERC2,5.2811728,5.867164886703852e-07
0,ADPRHL2,5.2810946,5.868181972274528e-07
0,NOL8,5.280722,5.878639837360462e-07
0,CASC3,5.2790427,5.931256767856284e-07
0,AC118549.1,5.2778378,5.968879135532962e-07
0,EFCAB14,5.277718,5.971262510530758e-07
0,PIP4K2C,5.2772856,5.983850201024927e-07
0,FLVCR1,5.2760158,6.023910560158625e-07
0,KCNIP2,5.2758822,6.026000306725922e-07
0,BATF3,5.2758594,6.026000306725922e-07
0,HP1BP3,5.2739363,6.087978188853908e-07
0,CDV3,5.273348,6.106008377954972e-07
