C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score
CATIP,1.7791425,1.0,0.22154102,WNT2,-16.10104,1.0,-0.013762977,TAC4,-12.445456,1.0,-0.003518744,FGF17,-17.166842,1.0,-0.013900897,CD300LD,-17.304115,1.0,-0.015556646,ELL,-0.08383341,0.9972658026472351,0.42389005,GUCY1A1,0.14199282,1.0,-0.031768613,LINGO3,-18.763254,1.0,-0.011542979,C17orf99,-20.354889,1.0,-0.023523834,RABGEF1,0.04982852,2.5669504047936726e-43,13.884747,TRIP13,0.49263787,3.8879218484201785e-06,4.8301225,GPBP1,0.021391904,2.8136977180559253e-16,8.318684,ITGA10,1.2353126,0.21017902570854352,1.7024187,CDRT1,-19.952919,1.0,-0.07821777,PCDH12,0.4071328,1.0,-0.021553397,CYB5RL,0.41238993,1.0,-0.031776346,TRPA1,-18.39163,1.0,-0.014579745,ATAD3C,-18.682285,1.0,-0.0051590204
IBA57,-0.16695805,1.0,0.22056028,TCF24,-16.879475,1.0,-0.013762977,DEFB118,-15.3421545,1.0,-0.003518744,NGEF,-16.042019,1.0,-0.013900897,TMOD4,-18.147657,1.0,-0.015556646,VPS33B,0.16377273,0.9976845541923726,0.42342776,IL34,-18.583204,1.0,-0.032278996,COX6B2,-18.159607,1.0,-0.011542979,LTA,-20.154758,1.0,-0.023523834,MEAF6,0.03319027,2.6508867261265753e-43,13.882428,COQ7,0.23730277,4.000483490883615e-06,4.824405,SMURF1,0.3970236,2.930156258267043e-16,8.313833,FAM177A1,0.120058954,0.2104418228275458,1.701641,ENKUR,-19.848412,1.0,-0.07821777,IL22RA2,0.34374058,1.0,-0.02156034,CYSLTR2,0.1891153,1.0,-0.031920556,UPK3A,-20.148397,1.0,-0.014579745,SLC3A1,-18.022665,1.0,-0.0051590204
CYP2R1,0.28091523,1.0,0.21923739,OR3A1,-18.16199,1.0,-0.013762977,ALLC,-14.867146,1.0,-0.003518744,LCN10,-18.79761,1.0,-0.013900897,IL27,-16.34146,1.0,-0.015556646,HYAL3,0.10019042,0.9996230942646155,0.4210328,STARD6,-17.731022,1.0,-0.032278996,QRFP,-17.122576,1.0,-0.011542979,TMEM253,-17.932583,1.0,-0.023523834,DOK1,0.62124854,2.778611830236694e-43,13.879043,JADE3,0.853435,4.021700775316264e-06,4.823288,ZNF329,0.3070053,2.9565856691151713e-16,8.312748,DCTN5,0.40200606,0.21108929751047315,1.7000617,IRGM,-21.312551,1.0,-0.07821777,CAND2,2.504351,1.0,-0.021685287,PRKCG,-19.706755,1.0,-0.032403346,HYAL1,-18.003273,1.0,-0.014579745,ATP2B2,-17.604813,1.0,-0.0051590204
PLA2G2D,2.726639,1.0,0.21889521,C7,-16.914337,1.0,-0.013762977,CDH16,-15.3421545,1.0,-0.003518744,MEI1,-18.372799,1.0,-0.013900897,RPTN,-16.43336,1.0,-0.015556646,TMEM116,0.31828776,0.999715397736643,0.42072046,MC4R,-18.284687,1.0,-0.032278996,CENPVL3,-18.0182,1.0,-0.011542979,OR2G3,-19.725782,1.0,-0.023523834,TRIAP1,0.38894263,3.1470347062852275e-43,13.870089,DDX20,0.30233333,4.034464624893133e-06,4.8226247,KLF13,-0.10097811,2.9904694478982513e-16,8.311375,ESD,0.0965158,0.21139289875951678,1.6993184,WFIKKN2,-20.572529,1.0,-0.07821777,NBPF19,2.012891,1.0,-0.021706112,APOBEC3H,-20.184896,1.0,-0.032403346,FBXO47,-18.283718,1.0,-0.014579745,SSUH2,-17.877546,1.0,-0.0051590204
OR14K1,0.69261366,1.0,0.21855523,RGS8,-17.47897,1.0,-0.013762977,CA7,-13.565759,1.0,-0.003518744,DCDC1,-17.21661,1.0,-0.013900897,KRTAP1-3,-15.987768,1.0,-0.015556646,SELENOP,-0.6382638,1.0,0.41982833,CELA2A,-19.081219,1.0,-0.032278996,COL28A1,-17.32277,1.0,-0.011542979,PREX2,-20.24554,1.0,-0.023523834,MGAT2,0.2427643,3.314616217371108e-43,13.866353,AASDH,0.6293473,4.04630608344121e-06,4.8220086,PIP4P2,0.44650733,3.023933849497807e-16,8.310034,TRAF3IP2,0.22378409,0.21139700965024133,1.6992471,ZCCHC18,-19.820696,1.0,-0.07821777,SMIM17,-17.773424,1.0,-0.022740396,CORO6,-18.037823,1.0,-0.032403346,ST6GALNAC1,-19.932787,1.0,-0.014579745,NRXN1,-18.165016,1.0,-0.0051590204
RSPH4A,0.91228515,1.0,0.21825883,GLYAT,-14.84749,1.0,-0.013762977,APOBEC4,-16.589817,1.0,-0.003518744,FSHB,-16.72994,1.0,-0.013900897,TDRD1,-18.466612,1.0,-0.015556646,P2RY12,2.1351514,1.0,0.41938305,TPSD1,-19.252249,1.0,-0.032278996,HSPA12B,-17.407679,1.0,-0.011542979,COL6A5,-20.12879,1.0,-0.023523834,CHST12,0.2557934,3.568818468067642e-43,13.861038,MTMR9,0.13849483,4.0570509988427605e-06,4.8214483,FJX1,0.4301923,3.0516528266122093e-16,8.308909,MTERF1,0.39868805,0.21182399241001043,1.6981043,PPP4R4,-19.977966,1.0,-0.07821777,INSC,-18.345232,1.0,-0.022740396,ACOD1,-20.019875,1.0,-0.032403346,B3GNT4,-17.879873,1.0,-0.014579745,CYP3A4,-17.976467,1.0,-0.0051590204
PAK6,0.2689018,1.0,0.21818472,GALNTL6,-16.522747,1.0,-0.013762977,DEFB123,-15.3421545,1.0,-0.003518744,KCNMB2,-16.570381,1.0,-0.013900897,AKR1B15,-15.72192,1.0,-0.015556646,KRTCAP3,-0.022202674,1.0,0.41508165,RIIAD1,-17.958643,1.0,-0.032278996,CFAP77,-16.345953,1.0,-0.011542979,TEKT3,-18.882053,1.0,-0.023523834,AKAP7,0.44142032,3.5697957559436403e-43,13.861005,ZNF557,0.15186273,4.0624300598262046e-06,4.8211527,NPHP1,1.3383626,3.096310438146618e-16,8.307164,WDR36,0.13829778,0.21184934152400414,1.6979854,CLDN14,-19.488916,1.0,-0.07821777,LIX1,-18.332766,1.0,-0.022740396,OGDHL,-19.399738,1.0,-0.032403346,CCDC175,-20.327335,1.0,-0.014579745,PDCD1,-19.641525,1.0,-0.0051590204
NLGN3,0.41877058,1.0,0.21791013,C9orf57,-17.273817,1.0,-0.013762977,PBOV1,-15.3421545,1.0,-0.003518744,SMCO1,-15.939666,1.0,-0.013900897,MIP,-15.293585,1.0,-0.015556646,QTRT1,0.019050464,1.0,0.4141849,LRFN5,-18.590525,1.0,-0.032278996,DNAH8,-17.893848,1.0,-0.011542979,KLHL14,-20.730469,1.0,-0.023523834,SMIM12,0.021329343,3.615382021398104e-43,13.860082,CDIPT,0.10151439,4.178564729907501e-06,4.815465,SNX12,0.026715547,3.1113192771962917e-16,8.306549,RAB6A,0.0817629,0.2118843465035083,1.697845,ZSWIM5,-21.126694,1.0,-0.07821777,SLFNL1,-17.510607,1.0,-0.022740396,FILIP1,-19.166292,1.0,-0.032403346,PPP1R42,-17.711746,1.0,-0.014579745,LCT,-17.948212,1.0,-0.0051590204
AKR1C2,1.0804648,1.0,0.2166635,RXRG,-17.682167,1.0,-0.013762977,KRTAP20-4,-13.906312,1.0,-0.003518744,C7,-16.9159,1.0,-0.013900897,MEIKIN,-18.375711,1.0,-0.015556646,CARMIL3,0.8696097,1.0,0.41376743,LARGE2,-20.655012,1.0,-0.032278996,VSIG2,-17.879168,1.0,-0.011542979,PNMA8C,-19.850973,1.0,-0.023523834,ELP1,0.3428632,3.704636134975106e-43,13.858305,ADCY7,0.21504572,4.217253192540976e-06,4.813593,GTF2E1,0.010081336,3.146718906473524e-16,8.305185,ARHGAP5,0.119015574,0.21211248825054949,1.6972725,TCP10L,-19.864983,1.0,-0.07821777,ACSM1,-18.611723,1.0,-0.022740396,PLIN5,-20.742132,1.0,-0.032403346,RSPO2,-18.823633,1.0,-0.014579745,SPON1,-19.002277,1.0,-0.0051590204
CXorf58,4.4242764,1.0,0.21606417,AC007244.1,-17.910107,1.0,-0.013762977,BPIFA1,-15.700282,1.0,-0.003518744,FGF20,-18.108139,1.0,-0.013900897,LGI1,-17.890913,1.0,-0.015556646,DMAP1,0.014737044,1.0,0.41373342,PSG3,-17.646069,1.0,-0.032278996,ASAH2,-17.012157,1.0,-0.011542979,TTC22,-20.674534,1.0,-0.023523834,TTC17,-0.0246348,3.864522926413669e-43,13.855258,TBL3,0.35266873,4.232965106184481e-06,4.8128185,CCDC149,0.034583353,3.1498784268320295e-16,8.305045,MALT1,-0.0789067,0.21220479264265601,1.696942,APCDD1,-20.518328,1.0,-0.07821777,PF4V1,-17.93837,1.0,-0.022740396,HES5,-19.671043,1.0,-0.032403346,SELP,-20.190844,1.0,-0.014579745,ECRG4,-18.348518,1.0,-0.0051590204
TAFA4,3.986481,1.0,0.21603802,AC008687.4,-15.752233,1.0,-0.013762977,BPIFB1,-12.648219,1.0,-0.003518744,RBM20,-17.245642,1.0,-0.013900897,KRT6A,-14.647787,1.0,-0.015556646,TMEM266,3.5476918,1.0,0.41160282,TMEM74,-18.009193,1.0,-0.032278996,TTBK1,-16.52317,1.0,-0.011542979,C14orf39,-18.339062,1.0,-0.023523834,MAP2K2,0.071881786,4.1823274414845715e-43,13.849569,GSPT2,0.90644455,4.264243952014484e-06,4.811285,NSFL1C,0.017053874,3.578013811581621e-16,8.289817,BCKDHB,0.36251578,0.2124226506197571,1.6961944,SEMA4G,-19.891775,1.0,-0.079479344,CATSPERZ,-17.527218,1.0,-0.022740396,RTL3,-18.809341,1.0,-0.032403346,TNNI3K,-18.56182,1.0,-0.014579745,NRTN,-18.184078,1.0,-0.0051590204
LAD1,2.9234312,1.0,0.21602058,CAPN14,-16.297316,1.0,-0.013762977,TTLL6,-14.999516,1.0,-0.003518744,OR3A1,-18.163551,1.0,-0.013900897,CCDC39,-16.907763,1.0,-0.015556646,GIMAP1,-0.9021919,1.0,0.41151625,GMNC,-18.20493,1.0,-0.032278996,SH2D1B,-19.388733,1.0,-0.011542979,CRIP3,-19.737938,1.0,-0.023523834,HPS6,0.2060205,4.220324996417269e-43,13.8489065,ZSWIM7,0.14675204,4.2844286775324675e-06,4.81031,GPANK1,0.2556285,3.612743437523338e-16,8.288647,URGCP,0.3920424,0.2127809370537438,1.6952827,GZMM,-22.253485,1.0,-0.079479344,DOCK8-AS1,-18.268436,1.0,-0.022740396,GOLGA8M,-19.706081,1.0,-0.032403346,GRM1,-18.977924,1.0,-0.014579745,FAM43B,-17.505991,1.0,-0.0051590204
C1orf100,2.8461828,1.0,0.21602058,ZIC5,-17.290943,1.0,-0.013762977,HOXB1,-15.956845,1.0,-0.003518744,SORCS1,-17.234926,1.0,-0.013900897,AGBL4,-18.086084,1.0,-0.015556646,MAU2,0.2895976,1.0,0.41135854,ELF3,-19.52805,1.0,-0.032278996,ROBO2,-17.002401,1.0,-0.011542979,ATP13A4,-19.593916,1.0,-0.023523834,RARB,2.3556557,4.233003091839798e-43,13.848679,PLA2R1,1.266665,4.303298345812527e-06,4.8093996,PRDM5,1.0931386,3.6786519163733857e-16,8.286475,HOXA3,1.4375463,0.21282144417844634,1.6950063,PDZD4,-22.120005,1.0,-0.079479344,PNCK,-17.21395,1.0,-0.022740396,APLN,-19.349918,1.0,-0.032403346,SUN3,-17.721827,1.0,-0.014579745,C2orf72,-17.211123,1.0,-0.0051590204
HPX,0.925577,1.0,0.2154779,FSHB,-16.72838,1.0,-0.013762977,KRTAP6-1,-13.073517,1.0,-0.003518744,PLA2G10,-18.56837,1.0,-0.013900897,DLGAP1,-18.014696,1.0,-0.015556646,IFNLR1,1.1907114,1.0,0.4108514,DLK2,-18.065773,1.0,-0.032278996,DNAH11,-17.15261,1.0,-0.011542979,PTCH2,-19.206253,1.0,-0.023523834,TRIM13,0.32524413,4.5971322759071854e-43,13.84271,BRD8,0.28782073,4.309764679172399e-06,4.809068,RFXANK,-0.027684214,3.680010782983313e-16,8.28641,PPP1R13B,0.7067108,0.21396243646162785,1.6922797,UCN2,-20.169369,1.0,-0.079479344,SLURP2,-16.88232,1.0,-0.022740396,C19orf84,-19.731882,1.0,-0.032403346,PDZRN4,-18.607176,1.0,-0.014579745,MYH7B,-18.157938,1.0,-0.0051590204
KCNJ2,0.2110434,1.0,0.21547572,C11orf88,-17.444424,1.0,-0.013762977,KRTAP22-1,-16.307722,1.0,-0.003518744,RSPH4A,-0.2576351,1.0,-0.014384211,SLC52A3,-17.079874,1.0,-0.015556646,KIAA0319,1.4959881,1.0,0.4098835,RAB25,-18.899124,1.0,-0.032278996,CERKL,-17.438541,1.0,-0.011542979,RORC,-20.693974,1.0,-0.023523834,SLC2A11,0.7712671,4.6931366475212034e-43,13.841211,RABIF,0.21885459,4.317651184501238e-06,4.8086715,SLC41A2,-0.046156324,3.685862947872195e-16,8.286201,CDC42SE1,-0.07439051,0.21499053900949136,1.6897326,CLUL1,-20.226727,1.0,-0.079479344,C22orf15,-17.853878,1.0,-0.022740396,AFAP1L2,-18.635212,1.0,-0.032403346,COL22A1,-17.56921,1.0,-0.014579745,ABCA12,-17.018524,1.0,-0.0051590204
SKOR1,0.622722,1.0,0.21519458,RBFOX3,-17.71023,1.0,-0.013762977,GDF5OS,-15.7457905,1.0,-0.003518744,FITM1,-0.11584685,1.0,-0.014402279,SMIM18,-17.888897,1.0,-0.015556646,UQCRHL,0.41507623,1.0,0.40600577,PLEKHS1,-18.629616,1.0,-0.032278996,MYOM2,-17.755896,1.0,-0.011542979,C1orf127,-18.155737,1.0,-0.023523834,FNBP1,0.052307814,4.708993631625128e-43,13.840956,SLC16A4,0.95970815,4.364912066488435e-06,4.806463,SETDB1,0.011970442,3.693949128392728e-16,8.285919,STEAP1B,1.5348184,0.21499053900949136,1.6896893,SYCP2L,-21.463295,1.0,-0.079479344,SBK3,-17.442142,1.0,-0.022740396,SV2B,-18.893282,1.0,-0.032403346,RIMKLA,-18.787626,1.0,-0.014579745,SERPINI2,-19.116495,1.0,-0.0051590204
PYGM,0.45634404,1.0,0.21498753,PLA2G10,-18.56681,1.0,-0.013762977,SLC1A7,-16.778168,1.0,-0.003518744,GIMAP6,0.88211554,1.0,-0.014847198,SLC39A5,-16.035923,1.0,-0.015556646,MAP1LC3C,2.2697158,1.0,0.40591145,ZNF114,-19.14545,1.0,-0.032278996,GAL3ST1,-18.46926,1.0,-0.011542979,EPYC,-18.135237,1.0,-0.023523834,SH3RF2,1.7401218,4.844568893154338e-43,13.838902,DYRK1A,-0.03255155,4.415218992522837e-06,4.804107,NRN1,0.87736243,3.7958485838550594e-16,8.282639,S100A3,1.1279128,0.21499298287774474,1.6895597,MMRN1,-22.102104,1.0,-0.079479344,FER1L6,-18.394688,1.0,-0.022740396,MAB21L3,-19.11665,1.0,-0.032403346,NLRP6,-20.057295,1.0,-0.014579745,XIRP1,-17.461884,1.0,-0.0051590204
TBC1D30,-0.94655544,1.0,0.21342054,SMIM2,-15.012478,1.0,-0.013762977,PCSK2,-12.216711,1.0,-0.003518744,BEGAIN,-0.27850258,1.0,-0.015088854,FBP2,-15.687392,1.0,-0.015556646,LRFN1,0.061882824,1.0,0.40275887,KCNH3,-19.78082,1.0,-0.032278996,TNNI3,-17.032202,1.0,-0.011542979,CLEC17A,-20.785309,1.0,-0.023523834,TBC1D2B,0.056061804,5.155901226615439e-43,13.834412,PRPF40A,-0.005981863,4.5032254680487205e-06,4.8001246,ABLIM3,1.0888107,3.833393470061929e-16,8.281446,RBBP9,0.38298485,0.21559462852101227,1.688043,NIPAL1,-20.139717,1.0,-0.079479344,PLA2G1B,-17.551352,1.0,-0.022740396,PLIN4,-19.709871,1.0,-0.032403346,OSTN,-18.591627,1.0,-0.014579745,CRYBA4,-17.622398,1.0,-0.0051590204
KCNA10,3.2295892,1.0,0.2131503,KCNMB2,-16.56882,1.0,-0.013762977,LIN28B,-15.956845,1.0,-0.003518744,NEU3,0.49620962,1.0,-0.015102405,ITIH2,-17.413809,1.0,-0.015556646,OCSTAMP,1.9676847,1.0,0.40262282,SULT1C4,-20.249352,1.0,-0.032278996,NOS3,-17.973564,1.0,-0.011542979,TGM3,-19.68739,1.0,-0.023523834,HERC1,-0.20299135,5.193257432337714e-43,13.833879,THG1L,0.21892893,4.579075612095469e-06,4.7967157,PRPF19,-0.06267566,3.8491401406557123e-16,8.280937,PRUNE1,0.33953804,0.21579448404763416,1.6875397,COL23A1,-21.518675,1.0,-0.079479344,SOX30,-17.855766,1.0,-0.022740396,RAET1G,-18.910389,1.0,-0.032403346,KCNIP3,-17.842812,1.0,-0.014579745,CPLX3,-18.698265,1.0,-0.0051590204
ZNF75A,-0.021210575,1.0,0.21297812,KLHL34,-17.524323,1.0,-0.013762977,MCHR2,-14.762033,1.0,-0.003518744,GIPR,1.1596421,1.0,-0.015147574,SLC2A2,-15.322807,1.0,-0.015556646,IL37,2.588271,1.0,0.40244654,LHX4,-18.936464,1.0,-0.032278996,KCNK10,-18.714432,1.0,-0.011542979,TAS1R3,-19.697937,1.0,-0.023523834,PXMP2,0.3611304,5.526547202444318e-43,13.829392,WDR60,0.3943724,4.780039200895391e-06,4.7880697,WLS,0.055246323,3.8597893606414334e-16,8.280587,CDC37,0.12668279,0.2165913959352052,1.6855347,SLC10A4,-19.698395,1.0,-0.079479344,LRRIQ4,-18.272797,1.0,-0.022740396,SEMA3D,-19.434647,1.0,-0.032403346,PLA2G2C,-19.176151,1.0,-0.014579745,IDO2,-19.192255,1.0,-0.0051590204
CRYM,1.6890335,1.0,0.21286698,KRT5,-18.717798,1.0,-0.013762977,OR2T2,-16.307722,1.0,-0.003518744,CNNM1,1.3991833,1.0,-0.015897388,SYNDIG1L,-17.012161,1.0,-0.015556646,LPP,-0.104487635,1.0,0.40150958,SLC30A3,-18.671219,1.0,-0.032278996,TDRD10,-18.248102,1.0,-0.011542979,RRH,-18.955008,1.0,-0.023523834,DHCR7,-0.0006651479,5.608343791397025e-43,13.828322,BEND7,1.0014492,4.784152814367027e-06,4.7878656,ACOX3,0.3086684,4.11845746869251e-16,8.272819,ZNF70,0.25597098,0.21804884464981678,1.6818383,ALG1L,-19.621716,1.0,-0.079479344,POU2F3,-17.909672,1.0,-0.022740396,C3orf80,-20.119295,1.0,-0.032403346,PNLDC1,-18.555727,1.0,-0.014579745,CLIC5,-19.520626,1.0,-0.0051590204
CACNA1F,1.3186107,1.0,0.21286261,UGT1A10,-17.078096,1.0,-0.013762977,ZSCAN1,-13.1177435,1.0,-0.003518744,ABCA4,1.0938405,1.0,-0.015906421,RXFP2,-16.047737,1.0,-0.015556646,DCK,-0.21572849,1.0,0.39756846,CFAP52,-18.202269,1.0,-0.032278996,PI15,-17.272516,1.0,-0.011542979,CLEC6A,-19.678381,1.0,-0.023523834,ATG10,0.5772886,5.871011387735219e-43,13.825016,VEZT,0.28394178,4.803761898494088e-06,4.787013,SUCLG2,0.012381022,4.290053042425779e-16,8.267931,CRLS1,0.029600589,0.21824845892182662,1.6813391,MSMB,-20.888186,1.0,-0.079479344,SLC6A19,-19.040783,1.0,-0.022740396,WIPF3,-20.169271,1.0,-0.032403346,CMTM5,-19.169548,1.0,-0.014579745,LRRN2,-19.0455,1.0,-0.0051590204
GPT,1.164689,1.0,0.21283646,MAP3K15,-16.958092,1.0,-0.013762977,KIF2B,-15.422704,1.0,-0.003518744,EPHA1,0.10840785,1.0,-0.015915455,OR2L2,-18.855572,1.0,-0.015556646,SSC4D,0.91118413,1.0,0.3975561,PCDHA4,-17.415604,1.0,-0.032278996,REELD1,-18.101534,1.0,-0.011542979,CLEC4G,-19.001978,1.0,-0.023523834,ZW10,0.05620734,5.88861856296408e-43,13.824788,ANO10,0.11241532,4.810594851658911e-06,4.786696,USF1,0.19299182,4.339094534053488e-16,8.266534,AKAP10,0.15560736,0.21828027834057576,1.6812074,CHRNA1,-20.503006,1.0,-0.079479344,EBI3,-18.516678,1.0,-0.022740396,C1QTNF12,-19.168932,1.0,-0.032403346,TAS2R4,2.0292497,1.0,-0.015080464,NSG2,-18.663969,1.0,-0.0051590204
PIGO,0.22608678,1.0,0.21275365,NGEF,-16.040459,1.0,-0.013762977,ASB17,-15.156506,1.0,-0.003518744,OR1B1,0.32252058,1.0,-0.015915455,FGF10,-16.922235,1.0,-0.015556646,SUGP1,0.22269645,1.0,0.3969361,PCDHA6,-17.423851,1.0,-0.032278996,AVP,-19.173574,1.0,-0.011542979,MIXL1,-20.00791,1.0,-0.023523834,BBS1,0.48324028,6.4833919569468714e-43,13.817849,PDCD2L,0.97746724,4.835221600759465e-06,4.7856393,MSH6,-0.11818214,4.358931131326752e-16,8.265969,TMEM218,0.35572135,0.21911425423339698,1.6793234,RDM1,-20.892986,1.0,-0.079479344,KBTBD12,-19.548965,1.0,-0.022740396,COL11A2,-19.072365,1.0,-0.032403346,DPH1,2.58415,1.0,-0.015080464,PDZD3,-18.3376,1.0,-0.0051590204
ACBD4,-0.24494115,1.0,0.2127362,C20orf144,-15.675296,1.0,-0.013762977,TFF3,-16.352842,1.0,-0.003518744,MEP1A,-0.7034809,1.0,-0.01595159,OR2B6,-17.507685,1.0,-0.015556646,KLF15,1.6260048,1.0,0.3963841,KCNS1,-17.92332,1.0,-0.032278996,IL19,-17.868876,1.0,-0.011542979,SLC13A3,-18.29108,1.0,-0.023523834,KIAA1324,1.7472259,7.084503383779186e-43,13.811438,FBLN7,1.3314543,4.838307033791358e-06,4.785461,ARL6,0.7583191,4.432128796359277e-16,8.263962,FUZ,0.5652191,0.21979319935935832,1.6776577,JAKMIP3,-19.874208,1.0,-0.079479344,BEST3,-18.086464,1.0,-0.022740396,TAF11L8,-19.358446,1.0,-0.032403346,CPNE9,1.4223305,1.0,-0.015139372,ESRRB,-18.607454,1.0,-0.0051590204
DEDD,-0.09159965,1.0,0.21172279,PPEF1,-16.415123,1.0,-0.013762977,DEFB127,-16.57798,1.0,-0.003518744,SHISAL2A,-2.2176602,1.0,-0.015987726,POU3F2,-17.057886,1.0,-0.015556646,RFK,0.06385213,1.0,0.39546725,TYW1B,-18.832024,1.0,-0.032278996,CILP,-17.976881,1.0,-0.011542979,FAM90A1,-18.935223,1.0,-0.023523834,R3HCC1,0.23285332,7.103909273255408e-43,13.811228,UBFD1,1.053035,4.9281301400678185e-06,4.781689,FAM171A2,1.4980215,4.590038303765203e-16,8.259743,NAT14,0.52756935,0.22011984451241492,1.6767763,BEST4,-20.461351,1.0,-0.08074092,MYOM3,-16.69964,1.0,-0.022740396,L3MBTL1,-0.20095584,1.0,-0.032578904,EDAR,-20.673464,1.0,-0.015389731,NEBL,-17.24331,1.0,-0.0051590204
PNMA6A,1.9205884,1.0,0.21010785,GNG14,-17.320992,1.0,-0.013762977,OR14C36,-15.3421545,1.0,-0.003518744,ANKRD66,-17.083563,1.0,-0.016681077,TMIGD1,-17.083273,1.0,-0.015556646,WFDC10B,2.176278,1.0,0.3936861,SYT8,-17.857275,1.0,-0.032278996,ACTL8,-18.092283,1.0,-0.011542979,NTSR1,-20.045328,1.0,-0.023523834,MANSC1,0.96590465,7.557866436977286e-43,13.806752,HADH,0.15366153,4.941313078086125e-06,4.781121,CCDC130,-0.0064953505,4.700945519337899e-16,8.256871,ZNF257,1.8383158,0.22011984451241492,1.6766984,C9,-20.097927,1.0,-0.08074092,CST2,-18.08103,1.0,-0.022740396,ODF3L1,0.54762673,1.0,-0.032704305,CSF3,-19.360033,1.0,-0.015389731,SLC25A18,-18.221018,1.0,-0.0051590204
DNAH12,1.4434621,1.0,0.21003592,NUTM2A,-16.601465,1.0,-0.013762977,DEFB132,-15.3421545,1.0,-0.003518744,LMO1,-15.555458,1.0,-0.016681077,SPARCL1,-15.743154,1.0,-0.015556646,PDE8B,1.9445773,1.0,0.39348662,GPR37,-18.217033,1.0,-0.032278996,KCNG2,-18.263264,1.0,-0.011542979,B3GALT5,-18.127953,1.0,-0.023523834,LSM5,0.22756809,8.65082065698214e-43,13.79699,LCMT1,0.09644385,4.981088769356177e-06,4.7794776,HSF2,0.25826576,4.883767343192724e-16,8.252294,FDX2,0.3863712,0.22217993951239567,1.671926,RXFP1,-20.606308,1.0,-0.08074092,KCNA4,-17.666914,1.0,-0.022740396,CCDC69,0.9746823,1.0,-0.032754466,OR2T8,-19.986635,1.0,-0.015389731,ACTN3,-17.815542,1.0,-0.0051590204
NIPAL1,1.4360962,1.0,0.2098594,CARD14,-17.66064,1.0,-0.013762977,TMPRSS2,-11.598798,1.0,-0.003518744,SNAP25,-18.25405,1.0,-0.016681077,CRYBG2,-17.04645,1.0,-0.015556646,ATP6V1E2,0.7388217,1.0,0.39274603,TEX45,-20.178469,1.0,-0.032278996,NLRP14,-15.910214,1.0,-0.011542979,HSF4,-2.2858047,1.0,-0.024050068,CUL2,0.08240639,8.714529856135069e-43,13.796449,TRMT2B,0.23620105,5.068484894199939e-06,4.7759476,C1orf174,-0.027902003,4.981217775219264e-16,8.249912,AHCY,0.116608016,0.22230930189269454,1.6715847,FCRL5,-22.451382,1.0,-0.08074092,CYP17A1,-19.932322,1.0,-0.022740396,ABHD12B,-20.087946,1.0,-0.033356383,TTC16,-20.450218,1.0,-0.015389731,KCNA2,-18.021673,1.0,-0.0051590204
PPM1N,1.1510854,1.0,0.20982234,URAD,-18.116161,1.0,-0.013762977,FUT9,-14.479909,1.0,-0.003518744,LPO,-16.111427,1.0,-0.016681077,PLA2G4F,-17.165762,1.0,-0.015556646,CCDC174,-0.01654635,1.0,0.3923595,RUNDC3B,-18.090866,1.0,-0.032278996,CALB1,-18.274933,1.0,-0.011542979,KLC3,-20.231138,1.0,-0.024593098,SUFU,0.78809816,8.727547899338655e-43,13.796328,APCDD1L,1.2421613,5.149408569731904e-06,4.772728,MTAP,0.36125857,5.044223636497328e-16,8.248389,LANCL2,0.08936789,0.22274255940824111,1.6705887,MYH3,-20.569214,1.0,-0.08074092,RAB3C,-18.56314,1.0,-0.022740396,PF4,-21.338373,1.0,-0.033356383,RUNDC3B,-18.067064,1.0,-0.015389731,APELA,-17.283464,1.0,-0.0051590204
