C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score
PIK3C2B,-1.3330009,0.968578684336419,-0.5114752,EIF1AD,0.2386875,0.006320590773803546,-3.0006158,GPN3,-0.027314235,0.8064292341196758,-0.64510614,PNLDC1,-18.64815,1.0,-0.05555431,HACE1,-1.0269328,0.721317173186174,-1.0680386,SMC5,0.27235067,8.283077706487617e-08,-5.5125422,PTER,-0.60317945,0.0003426615543079324,-3.797777,ZNF131,-0.44159752,0.00018480360341364683,-3.9670472,DOLPP1,-2.1656985,0.017841837401503136,-2.6934438,HOMER3,0.2798845,0.07225914953853432,-2.198547,LRCH2,-0.10699489,1.0,-0.41203272,CD160,-3.9483864,1.0,0.02434454,FAM217A,-13.465088,1.0,-0.0040582307,CACNB4,-1.5153077,1.0,0.011758764,C2orf16,1.2069755,1.0,0.028934075,KYNU,-1.2834074,0.0018378348754891033,-3.3819993,MAPK12,-25.972504,2.9523091659387517e-05,-4.391549,FTO,0.60832536,5.1293417265706937e-05,-4.2646194,IL2RA,-27.08188,0.04513646351927682,-2.3835518,ENO1,0.17142275,0.9330994658725852,-0.8947161
ARHGAP11B,-1.8037986,0.968578684336419,-0.5116389,FCRLB,-1.256981,0.006304237899725864,-3.0014837,APOBEC3F,-0.09573081,0.8064292341196758,-0.64512473,COL22A1,-17.661623,1.0,-0.05555431,THOC1,-0.39583746,0.721317173186174,-1.06809,SYNJ2BP,-0.68175256,8.193719283864095e-08,-5.5144734,MAPKAPK2,-0.17198999,0.0003421974188967175,-3.7981546,YTHDC1,0.347798,0.00018318535425444123,-3.9691772,EFS,-0.52919483,0.0178329283214367,-2.6936567,B3GAT3,-0.20168754,0.07223687379724679,-2.1987345,SF3B4,0.23844883,1.0,-0.41260245,C17orf67,-1.8971064,1.0,0.023568785,IFITM5,-15.19162,1.0,-0.0040582307,PSG9,-1.045047,1.0,0.0112416735,GPR119,1.8007333,1.0,0.028934075,EML1,-24.6354,0.0018320981068376163,-3.3828967,SCUBE3,-3.8944826,2.9469634746816857e-05,-4.391978,AMDHD2,-0.5741421,5.1219411059037915e-05,-4.264973,VAV2,-1.7894906,0.04509614634681821,-2.3839345,HNRNPH2,0.72013664,0.9330862992017145,-0.89484286
MICB,-2.033846,0.9679304813508451,-0.51232636,ZNF350,0.18418023,0.006302629111203877,-3.0016007,HBQ1,-7.0190263,0.806402585917711,-0.6452702,ACKR4,-19.199932,1.0,-0.05555431,DUSP12,-0.3336925,0.721299096756367,-1.0682313,SIVA1,0.1056335,8.165372542942456e-08,-5.5151057,FKBP1B,-3.313979,0.0003411317560491599,-3.79896,ZC3HAV1L,-3.1322749,0.0001814664881690955,-3.9714568,SERPINB9,-0.71776503,0.017823237747247405,-2.6938844,ACADS,-2.4320045,0.07221473930106459,-2.1989107,RGS11,-3.1553528,1.0,-0.41263363,ENPP2,-1.1387742,1.0,0.02311823,CXorf66,-15.996733,1.0,-0.0040582307,MMP21,-0.7439746,1.0,0.011237993,OR1E1,1.5121042,1.0,0.028930288,G0S2,-3.4922297,0.001809158403191733,-3.3863945,TMC8,-2.6464474,2.8753013937355563e-05,-4.397357,SPESP1,-25.645975,5.088929901223067e-05,-4.266448,SMIM26,-2.7855325,0.04508811520931413,-2.3840535,STAMBPL1,-25.165527,0.9330862992017145,-0.8948555
C6orf52,-1.1329193,0.9671241805359269,-0.51320374,AARSD1,-0.2671915,0.006284106030338591,-3.0025363,RASAL2,0.21234958,0.806402585917711,-0.64533216,HEPACAM2,-20.340378,1.0,-0.05555431,SUMF1,0.57306325,0.7207702702729191,-1.0687839,CLCN6,-1.7824568,8.150738699110828e-08,-5.515444,KIAA1324,-2.9271283,0.0003384339251062172,-3.8009598,LDLRAD3,-2.2679513,0.00018002229258243986,-3.9734263,NOC4L,-0.23566547,0.017792756129908837,-2.6945014,RDH13,-6.451804,0.07220832208732283,-2.1990018,C19orf18,-0.05601827,1.0,-0.4131099,CDRT1,-0.40275383,1.0,0.022981972,G6PC,-15.382041,1.0,-0.0040582307,CABP1,-1.3190649,1.0,0.01120855,BICDL2,-1.5086972,1.0,0.028930288,USP48,0.55277085,0.001799322266523765,-3.3879287,GCC1,-26.143091,2.8691053018523095e-05,-4.397857,HGH1,0.019414784,5.0762137498284906e-05,-4.2670383,DAGLB,-1.3548213,0.04498186156955139,-2.3849752,LMAN2L,0.42636746,0.932418761929846,-0.89562875
ORM2,-1.7600863,0.9668352357718987,-0.51353985,ZNF227,-0.230306,0.006274875266500325,-3.0030231,ADGRG5,-4.467862,0.805713124803626,-0.64623016,SELP,-20.283306,1.0,-0.05555431,PTPRJ,0.7708586,0.7206514460664433,-1.0689766,EIF3G,0.08756504,8.010884205346202e-08,-5.5185323,COQ8A,-0.4112962,0.0003376427532148518,-3.8015718,RUSC1,-0.71848774,0.00018002229258243986,-3.973437,SNX9,0.6597383,0.017791318271768376,-2.6945748,TIMM21,-0.7991976,0.07210664350285322,-2.1996102,IQSEC3,-1.5150787,1.0,-0.41315663,CPA1,2.3379846,1.0,0.022947453,OR2T2,-16.34761,1.0,-0.0040582307,ARHGAP8,-1.6790129,1.0,0.011201189,S100G,-0.02260951,1.0,0.028930288,PTPN4,0.3942991,0.0017887604991974196,-3.389582,GPATCH2,-26.18854,2.8363560432665966e-05,-4.40038,APOC1,-5.0635614,5.0730658735929076e-05,-4.267208,CDK17,-0.5495349,0.044809306859945434,-2.3864424,MAP6,-24.848434,0.9323269658282988,-0.89579356
BOLA1,-0.35027733,0.9665779489748093,-0.51392394,NIT1,0.2766875,0.006242950642741744,-3.0046146,COASY,-0.07307663,0.8034177655511793,-0.64880335,F2RL1,-0.2285147,1.0,-0.055558432,TMEM200B,-25.180275,0.7206204582154113,-1.0690923,DGKQ,-0.9465821,7.976127583420864e-08,-5.519319,NKX6-1,-24.660362,0.00033646984950349,-3.802466,ZSCAN26,-0.14307922,0.0001799086410552666,-3.9736435,DNAAF2,-2.8897183,0.01777126373500113,-2.6949973,DNAJB5,-2.629269,0.07209918855472772,-2.199707,CETN2,0.22452483,1.0,-0.41382653,KRTAP11-1,3.7753918,1.0,0.022947453,OR2T1,-16.818056,1.0,-0.0040582307,CFAP299,-1.006495,1.0,0.010253496,CRYBG2,-0.045577664,1.0,0.028930288,RPUSD4,0.42198306,0.0017833588513584558,-3.3904498,ZNF236,-2.4561677,2.8249038886032134e-05,-4.4012895,ZNF791,0.3665389,5.0314224326764385e-05,-4.269079,LRP8,-0.3756066,0.04466779771739169,-2.3876588,TBC1D10C,-26.17918,0.9318261489647998,-0.8962625
SYT14,-2.647389,0.9664687325395043,-0.5140985,INSIG2,0.13054489,0.006238165147272521,-3.0048873,SERPINA3,-20.824738,0.8031854553487908,-0.6491548,TJP3,-3.5586762,1.0,-0.055583157,PRUNE1,-25.461613,0.7206204582154113,-1.0690923,MITD1,-0.009696251,7.951278909107757e-08,-5.5198903,MED7,0.15588091,0.00033376680248397135,-3.8044953,ADGRL1,-1.4860276,0.0001796057885398272,-3.9740782,PDIK1L,-1.3209764,0.017748881203634697,-2.6954637,SMARCA1,0.381812,0.07177328169736831,-2.2015383,CYSLTR2,-2.1993103,1.0,-0.41414702,PLA2G10,2.0170577,1.0,0.02294382,CYP4A11,-16.818056,1.0,-0.0040582307,UBE2L5,-1.6476102,1.0,0.010154125,HYDIN,0.16075742,1.0,0.028930288,CHTOP,0.62252206,0.0017801571788562604,-3.390981,BLOC1S5,-26.174055,2.8207296486308926e-05,-4.401642,FBXO17,-25.155256,4.9345563327143954e-05,-4.273445,SLC2A10,-0.60061777,0.04466287625724127,-2.3877528,ORC3,0.16227433,0.9313424934958381,-0.89671886
DACT3,-20.947735,0.9662720840234381,-0.5143517,SOX12,-1.2622715,0.006235831951772569,-3.0050406,CXCR6,-6.181101,0.8027486418439365,-0.64965796,LPIN2,-0.20989613,1.0,-0.055599637,A2M,-26.689226,0.7198690024498522,-1.0700176,C5orf30,0.18492493,7.93809188389073e-08,-5.520205,KCNMB1,-1.418444,0.0003329889345254807,-3.805105,TAPBP,0.02788737,0.00017798790181174513,-3.9762652,GUSB,0.115671694,0.017740600328499122,-2.6956656,SGCB,-0.23110242,0.07169918796190276,-2.2019992,PLD4,-1.3573905,1.0,-0.4149304,XAGE3,1.2663383,1.0,0.02294382,USP26,-14.684657,1.0,-0.0040582307,TXNRD2,-0.9454317,1.0,0.009854176,SYCE1L,0.6934297,1.0,0.028930288,WDR1,-2.0699015,0.0017698914688605678,-3.3926046,GEMIN6,-26.018198,2.8207296486308926e-05,-4.401642,ATP11A,-0.8991938,4.907126231104999e-05,-4.274719,GATC,-2.0421803,0.04462216151220379,-2.3881416,MMAA,-1.2043135,0.9305524221061764,-0.89740336
EGFL8,-2.7200065,0.9661240074660655,-0.51456124,ZNRF3,-2.1084077,0.006177345890000215,-3.0079846,CPXM1,-5.4534016,0.8017067243780033,-0.65076345,NPTX1,-1.5226231,1.0,-0.055669688,AIP,0.5750204,0.7194431008502471,-1.0704801,SYPL1,0.38651288,7.937124725228691e-08,-5.520249,TTF2,-0.5354792,0.0003328455220690292,-3.8052437,OPN3,0.21979737,0.00017591150502639812,-3.9790895,SMPD4,0.73066604,0.01771864275694113,-2.6961248,PDSS1,-2.6713102,0.07166261794357282,-2.202255,ETFBKMT,-0.9660399,1.0,-0.41528204,LHFPL1,1.0202781,1.0,0.022940187,R3HDML,-14.726864,1.0,-0.0040582307,ZNF705A,0.89357555,1.0,0.009646235,NRG3,1.4230207,1.0,0.028930288,CENPE,-0.23894176,0.0017666695783285296,-3.3931425,SYNE1,-26.362093,2.7889122017792243e-05,-4.404165,TLCD5,-4.476642,4.903924680841993e-05,-4.274896,RABAC1,-0.04877783,0.044576914611932146,-2.388568,GPATCH2L,0.23515347,0.9303585048278091,-0.89764416
VSTM1,-3.8504598,0.9657768042616592,-0.51494974,POLE2,-2.9938731,0.006156736045263953,-3.0090396,COG6,-0.043837637,0.8009188274206807,-0.6516165,KBTBD11,0.24428403,1.0,-0.05567793,DYRK3,-0.10799771,0.7194267589266258,-1.070583,ZNF75D,-0.94918203,7.905156229901523e-08,-5.5210037,MED25,0.07447703,0.0003308810730624048,-3.8067408,CEP95,0.18829443,0.00017532319217247557,-3.9799194,HERC3,0.44865248,0.01768851468996404,-2.696738,SCAI,-2.5701158,0.07160838001372986,-2.2026076,ADNP2,0.30860886,1.0,-0.41564927,CHST5,0.7120725,1.0,0.022940187,OR51S1,-16.25069,1.0,-0.0040582307,DENND2A,-0.15288526,1.0,0.009642554,PSG7,0.38353476,1.0,0.028930288,NOP14,0.6149129,0.0017632194129329356,-3.3937166,CDK19,-26.088394,2.7889122017792243e-05,-4.404165,KIZ,0.7568977,4.86945041316794e-05,-4.2765307,ZNF160,-0.6875813,0.044573523757434744,-2.3886495,MTOR,0.6028377,0.9301816287669934,-0.8978723
CUEDC1,0.005306679,0.9657768042616592,-0.514965,HPS6,0.25253558,0.006135210025764695,-3.0101824,PASK,-1.3841197,0.8003042776801091,-0.65240455,CLUL1,-2.789909,1.0,-0.055842757,RIOX2,0.7175158,0.7192349358528783,-1.07084,NT5C,0.06667987,7.879911989602271e-08,-5.5215883,CEP135,-0.054564297,0.000330115589812878,-3.8073459,TLR2,-1.9887332,0.00017526905623842568,-3.9800262,B3GALNT1,-0.68721306,0.01759387352020937,-2.6985707,TRIM37,-2.1459773,0.07160200537186938,-2.2026987,ZSCAN29,0.49427438,1.0,-0.41707364,MAP3K15,-1.5303195,1.0,0.022940187,OR52R1,-15.70881,1.0,-0.0040582307,MLIP,0.1827079,1.0,0.009642554,SOX17,-0.20570667,1.0,0.028930288,CNPY4,-1.1959488,0.0017590970246873098,-3.3943963,EREG,-28.038082,2.7889122017792243e-05,-4.404165,COQ8A,-0.45646363,4.836329527755467e-05,-4.2780824,RHOBTB2,-1.3294237,0.044573523757434744,-2.3886807,ARMCX1,0.5476716,0.9299707180300261,-0.8981259
INSYN2A,-1.002656,0.9642329442664009,-0.51652986,PAM16,0.32474542,0.006131363818104234,-3.0104125,NTNG1,-21.467783,0.7992626623279987,-0.65354097,SLC15A2,-0.5290903,1.0,-0.05606527,FZD1,-25.168486,0.7181662456682657,-1.071868,ZNF343,-1.3407557,7.879911989602271e-08,-5.521607,EXOC4,0.1524456,0.0003284139343700538,-3.8086565,TP53INP2,0.33782113,0.0001741469095346479,-3.9815865,NTF3,-0.79039437,0.017549788887498887,-2.6994522,LMAN2L,-1.4848882,0.07154157007446879,-2.2030854,RBM41,0.47135052,1.0,-0.4171248,AC008687.4,-0.26033816,1.0,0.022940187,C2CD4C,-15.047752,1.0,-0.0040582307,PDC,-0.100498416,1.0,0.009642554,PEX5L,-0.9239898,1.0,0.028930288,CDK7,-0.89205086,0.0017573540474434559,-3.3947065,ZNF12,-26.010544,2.7259045110974412e-05,-4.409211,CXorf40A,0.070003115,4.831966431662319e-05,-4.2783146,ST3GAL3,-2.0807116,0.04453481223330474,-2.3890758,IFI27L1,0.16350245,0.9290620709881535,-0.8988991
EPM2AIP1,-0.3959377,0.9642329442664009,-0.5165975,PINK1,0.06413843,0.006085036330406042,-3.0127544,BMI1,-0.117105834,0.7984540321410143,-0.6544157,ANKLE1,-1.1321719,1.0,-0.056160044,SMIM29,-25.390882,0.7181662456682657,-1.071868,PSTPIP1,-3.2340329,7.752064657272274e-08,-5.524507,ING4,-0.30351076,0.0003284139343700538,-3.808686,TNRC6C,-0.40704808,0.00017156743326439142,-3.985198,CASP10,-1.626016,0.01752823433945247,-2.6999075,TUBGCP4,-2.9713075,0.07143328321581482,-2.2037907,NKTR,0.2597674,1.0,-0.41713816,C5orf52,1.180899,1.0,0.022940187,UCN3,-14.962228,1.0,-0.0040582307,NPNT,-0.59094995,1.0,0.009638875,TAFA1,-1.6126331,1.0,0.028930288,CENPQ,-0.70490175,0.001757348522283819,-3.394746,TMED1,-2.417743,2.7233658178895762e-05,-4.4094443,PTER,-0.8862281,4.806427514999652e-05,-4.279526,SLC28A3,-26.385443,0.04451774715768036,-2.38927,CCDC88B,-26.03255,0.9276948282379525,-0.9000145
CAMK4,-3.9436936,0.963677132563973,-0.5172959,IL21R,-0.058118924,0.006056331059830816,-3.0142286,GRIN2D,-1.4122827,0.7981331100357707,-0.65480745,MAPT,0.38884118,1.0,-0.057868045,GMPR,-2.2065613,0.7181662456682657,-1.0719708,DDX60L,-0.44460836,7.732532737055387e-08,-5.5249724,PNISR,0.02348846,0.0003280221878687726,-3.809016,PLEKHF1,-0.9978143,0.0001715658429418743,-3.9852338,TRMT10A,-0.4590907,0.017471492702430046,-2.7010791,KCND3,-2.3214574,0.07140616688312938,-2.2039955,TYW1,0.62234807,1.0,-0.41758105,S100A14,-1.8932906,1.0,0.022940187,TLX3,-16.496408,1.0,-0.0040582307,FGFR4,-0.1741999,1.0,0.009635194,WIF1,1.1974545,1.0,0.028930288,PIGU,0.22432156,0.001756030402389863,-3.3949902,FAM228B,-3.3113573,2.711692988043493e-05,-4.410406,BBS1,-0.840313,4.7914677392237716e-05,-4.2802515,GCDH,-2.3745923,0.04437323952923486,-2.390518,FSD1L,-0.70398134,0.9274841381354494,-0.9002681
GADD45B,-0.37285575,0.9629588522382566,-0.51809466,NR4A3,-0.74807715,0.006023717671956413,-3.0159059,E2F2,-1.531821,0.7981331100357707,-0.65491116,ZNF675,0.050031897,1.0,-0.05798136,KREMEN1,-26.020844,0.7179419021967041,-1.0723306,TRMT2B,0.019423194,7.732413352156868e-08,-5.524998,ZNF71,-1.2465832,0.0003233586527383068,-3.8126197,ANGEL1,-2.0238922,0.00016858309407971882,-3.9894295,NXPH4,-3.0124068,0.01746004754210938,-2.7013435,A2M,-6.7601805,0.07139358399135136,-2.2041206,PIFO,-4.4723654,1.0,-0.4176367,FSD2,0.08410656,1.0,0.022936553,IFNL1,-16.897514,1.0,-0.0040582307,ADH1C,-1.2619597,1.0,0.009635194,TSSK1B,1.428761,1.0,0.028930288,PDIA4,-2.1488955,0.0017541634006724893,-3.3953202,CD163,-27.899157,2.7112525181930602e-05,-4.410473,PIEZO2,-25.690556,4.7880391192421544e-05,-4.280442,INAFM2,-5.3093567,0.044349410612480086,-2.3907688,PARD3B,-24.6675,0.9266956902651936,-0.9009526
KBTBD3,-0.4753835,0.9629588522382566,-0.51812303,MAPK8IP1,-4.429366,0.006017316387476755,-3.016307,STAG3,-1.7948447,0.7971531878220335,-0.65619314,TET1,0.2922409,1.0,-0.05825332,RFC2,-0.30542976,0.7178525298513156,-1.0724976,PHETA2,-1.6191471,7.703376714125073e-08,-5.5256815,ZNF76,-0.14853306,0.0003218557124614179,-3.8138027,PHKG2,-0.09697142,0.00016826286216271483,-3.989914,RFC4,-3.2219224,0.01742164845046769,-2.702122,ANGEL1,-3.7401772,0.07134573941993543,-2.2044392,SERPINA3,-20.714214,1.0,-0.41831774,MUC6,0.8042608,1.0,0.022936553,CALML5,-16.210428,1.0,-0.0040582307,ZNF853,-0.74019873,1.0,0.009635194,CDX1,0.4212274,1.0,0.028930288,EGFLAM,-24.737371,0.0017515325411025767,-3.3958085,POGLUT2,-25.91241,2.7112525181930602e-05,-4.410473,ZNF197,-4.063933,4.7265936921080035e-05,-4.283347,GEMIN6,-0.9189632,0.04430137534934608,-2.39122,CXCL5,-1.6371338,0.9266956902651936,-0.90100324
LRRC4,-0.4749,0.9619130735144042,-0.5193409,POP4,0.25460133,0.006003841374756448,-3.0170262,FRYL,-0.164187,0.7969565334392167,-0.6564579,CEACAM21,0.12112764,1.0,-0.05829865,GOT1,0.959384,0.7171498665206015,-1.0732044,CUTC,-0.02611295,7.703376714125073e-08,-5.525695,ZNF250,-0.23141915,0.0003196281539211943,-3.8155499,PRMT7,-1.4829797,0.0001680390735873634,-3.990263,USP45,-0.5350202,0.017382748276689227,-2.7029116,GRHPR,0.22699031,0.07126890814981378,-2.2049167,ICA1,0.7059298,1.0,-0.41845348,DIRC1,-0.33156398,1.0,0.022936553,SMIM23,-14.307427,1.0,-0.0040582307,KIF25,-1.2519876,1.0,0.009631514,BTN1A1,0.85757315,1.0,0.028930288,ZNF346,0.54547906,0.0017484258691229952,-3.3963332,HAS1,-26.352543,2.7112525181930602e-05,-4.410473,DENND6A,0.8489955,4.718346327050555e-05,-4.283767,ACADS,-2.278478,0.0443002731633342,-2.3912828,DNAJC30,-24.760588,0.9263254693965441,-0.90142155
CASP3,-0.100812495,0.9606083412642595,-0.52066785,RPP25L,-0.5463588,0.006003841374756448,-3.0170305,TRERF1,-0.56814855,0.7960805211044464,-0.6574008,SALL1,0.32991743,1.0,-0.05831307,TMEM98,-25.153791,0.7166664749292226,-1.0737184,EFCAB11,-0.022779785,7.395769684262556e-08,-5.5328765,TMEM25,-24.600222,0.0003187607903568064,-3.816253,CMTM4,-24.990192,0.00016771981717239698,-3.9907475,ZNF23,0.082308576,0.01735830643368898,-2.703426,CHSY3,-0.3006777,0.07122734676121463,-2.2052011,ZNF134,0.18638022,1.0,-0.41849577,EDN2,0.6887782,1.0,0.022936553,TFDP3,-15.382041,1.0,-0.0040582307,POU5F1B,-1.7630966,1.0,0.009631514,COL17A1,-1.213019,1.0,0.028926501,ESS2,-0.5288749,0.0017417290181489186,-3.397422,PTK2,-26.007772,2.696675674056303e-05,-4.4117346,SETDB1,0.69490874,4.716733786255051e-05,-4.283875,CSTF1,-0.5542649,0.04422734490374951,-2.3919413,STK10,0.5812134,0.9263254693965441,-0.9014723
ZNF200,-0.21160753,0.9605934927378031,-0.52083373,DYNLL1,-0.4981182,0.00598694118743479,-3.0179594,CALCRL,-3.72086,0.7954994526953956,-0.65804946,OR2AE1,-1.2210313,1.0,-0.058552068,NT5C,0.09064715,0.7166209446976824,-1.0738469,C2orf88,-6.3790135,7.37989795155833e-08,-5.5332756,ZNF277,0.15976812,0.00031801907262865743,-3.8168921,GTPBP8,-0.2074087,0.0001676477285920002,-3.9908826,UHRF1BP1,-0.120676756,0.017310345209460717,-2.7043917,DEPDC5,-1.687629,0.0712096148455907,-2.2053547,ATP1A4,-2.6282551,1.0,-0.4189342,ZIM2,-2.3652558,1.0,0.022936553,OR51C1P,-15.382041,1.0,-0.0040582307,IVL,-2.6817908,1.0,0.009627833,GRM8,-1.1044953,1.0,0.028926501,SRGN,-0.5700645,0.0017416816007127236,-3.3974683,FBLN2,-26.85123,2.681393345226425e-05,-4.412996,USP38,0.6275116,4.7050497342636385e-05,-4.284458,PBLD,-2.1082673,0.04412435114420881,-2.3928504,FAM192A,0.0025645148,0.9263254693965441,-0.9016117
COMMD2,-0.10504262,0.9601009185716438,-0.5215059,AMBRA1,-0.35019356,0.0059769508141770955,-3.0185049,CD7,-6.584821,0.7951649791784218,-0.65845203,PLIN5,-0.0444596,1.0,-0.058552068,QTRT1,0.36817336,0.7160630579527799,-1.0745151,C2CD6,-24.452911,7.288965380283103e-08,-5.535472,HJURP,-1.5122077,0.00031780843955922354,-3.817088,PPP4R2,0.024871444,0.00016741716965231395,-3.9912424,LZTR1,0.71327776,0.017179651518258,-2.7069552,C9orf85,-0.5108533,0.07111842661976545,-2.205912,MZB1,-1.7738063,1.0,-0.41894087,SERPINB5,0.50009376,1.0,0.022936553,PPY,-16.018404,1.0,-0.0040582307,SEC14L6,-0.574468,1.0,0.009627833,DLGAP1,-1.7344503,1.0,0.028926501,PRMT9,0.027808938,0.0017415502011038835,-3.3975277,TBC1D24,-25.97779,2.5895340872384927e-05,-4.4205656,POLD3,-0.56357443,4.700285510149768e-05,-4.2847147,DNAH14,-2.1329603,0.0441179743753788,-2.392957,PPTC7,-0.29712692,0.9259655782607182,-0.90197927
FAM13C,-21.056852,0.9587575249065855,-0.52302057,ANKRD13B,-3.9247012,0.005962315467625835,-3.019287,KIF17,-3.1986094,0.7951649791784218,-0.6584675,VANGL2,0.5458224,1.0,-0.05856031,TSPYL5,0.3226208,0.7157404546565864,-1.0748878,PPHLN1,0.06094078,7.225946411760117e-08,-5.537039,TYRO3,-5.3372273,0.0003135906084326332,-3.8204165,BANF1,-0.39480445,0.00016321967169802688,-3.997326,FMO3,-2.4228227,0.017076097839386517,-2.7090082,H2AFY2,-0.040158194,0.07102320464082224,-2.2064922,NHEJ1,0.19858891,1.0,-0.41945723,MARVELD3,-0.25483534,1.0,0.022936553,CCDC160,-15.596435,1.0,-0.0040582307,PI3,-0.8078644,1.0,0.009627833,SLC9C1,-2.840227,1.0,0.028926501,LONRF3,-1.4625194,0.0017339098316493493,-3.398808,ZMYM3,-3.7223058,2.5818770364344994e-05,-4.4212365,UAP1L1,-1.6274676,4.675262605052319e-05,-4.285933,GTPBP1,-0.31582534,0.044070908245283966,-2.393402,DTX3,1.0127336,0.9259655782607182,-0.90199196
IGDCC4,-4.1513977,0.9587575249065855,-0.5230664,PTGFR,-4.673802,0.005889629711167998,-3.0230403,ADORA3,-3.3099678,0.7944112778367627,-0.65941036,CORO6,-1.7462667,1.0,-0.058613878,DOK5,-25.124237,0.7150681116366657,-1.0755689,MTPN,-0.050504636,7.218617019460143e-08,-5.5372396,FAM185A,-2.0929456,0.00031343475640246553,-3.820571,AP5S1,-2.3034754,0.00016004381911624023,-4.00201,SUGCT,-0.33969986,0.017061481002156334,-2.7093387,KLF16,-0.43442386,0.07101377828901762,-2.2066004,ACBD5,0.12290018,1.0,-0.41970202,WNT2,-1.0636177,1.0,0.022936553,NKX6-3,-15.07161,1.0,-0.0040582307,DUSP13,-1.0750669,1.0,0.009624153,LAMC3,-0.20379142,1.0,0.028926501,SUSD5,-24.742756,0.0017297881715580836,-3.3994977,METTL4,-3.893565,2.5664804004973923e-05,-4.42256,UHRF1,-2.951987,4.6088599256731195e-05,-4.2891746,KLHL15,-1.2040815,0.044034421957526985,-2.3937595,FAM49A,-0.539591,0.9255954774732638,-0.9024483
