Cluster,Gene,Score,Adjusted p-value
0,R3HDM1,4.5917697,0.00012613328528524766
0,SPATA5,4.576551,0.00013544606510652602
0,PANK2,4.574287,0.00013670146330203978
0,IRF2BP2,4.5739098,0.0001367309793658087
0,PTPN22,4.5716457,0.0001379981872434064
0,RHNO1,4.5705137,0.00013830805907726168
0,CDC6,4.565357,0.00014108445606115418
0,MITF,4.554163,0.00014857547564039967
0,SPCS3,4.553534,0.00014878731753170283
0,TEX30,4.5399504,0.00015830152749197763
0,H1FX,4.539825,0.00015830152749197763
0,NRM,4.539196,0.00015852702322079009
0,CGGBP1,4.535423,0.0001611369270209907
0,POLE2,4.5292597,0.0001656512307540467
0,BRD2,4.519701,0.00017304052501190934
0,UQCRH,4.518066,0.00017411189813529423
0,SAE1,4.505111,0.000184508332466931
0,LRR1,4.4942946,0.00019294832057379602
0,MYCBP,4.49115,0.00019551945536173653
0,ST3GAL4,4.4885087,0.00019765620575905906
0,MASTL,4.4841065,0.0002014723737288639
0,CHCHD3,4.483478,0.00020175928601266364
0,RHOA,4.478195,0.0002065010485179073
0,HNRNPF,4.4695168,0.00021473240935434602
0,LAX1,4.4686365,0.00021529079696207476
0,GPSM2,4.4676304,0.0002159778826208778
0,NUP50,4.460461,0.00022245080411377756
0,EIF4A3,4.4487643,0.0002340707445343229
0,TROAP,4.446123,0.00023625514692818484
0,ORC1,4.4314075,0.00025221438764737525
0,CDC45,4.422226,0.0002616127948234608
0,WAC,4.420842,0.0002629029548268975
0,YWHAH,4.4184527,0.0002654323229782858
0,ESCO2,4.4049945,0.00027996908231798617
0,CHAMP1,4.403737,0.000281185085108709
0,SEC22C,4.401347,0.0002831346697019007
0,TRA2B,4.40097,0.0002831346697019007
0,RBM15,4.399964,0.0002839527563780124
0,DDIT4,4.362609,0.0003342464598226953
0,DAZAP1,4.3599677,0.0003373329147551782
0,ABRACL,4.3539305,0.00034566934217563673
0,FER,4.3280206,0.00038627566573093105
0,WDR62,4.315569,0.000406391109898034
0,HSPB11,4.3081484,0.00041931602987695603
0,SERPINB1,4.3080225,0.00041931602987695603
0,CMPK2,4.307394,0.0004198020059199044
0,NMI,4.300602,0.00043117179174219415
0,BRCA2,4.297709,0.00043561230120367186
0,POC1A,4.283748,0.00046065397389278027
0,SOCS1,4.2680264,0.000491606502632329
0,PRKACB,4.2519274,0.000526139133998351
0,MEPCE,4.249915,0.0005301580989292434
0,KMT5A,4.2495375,0.0005303224092150187
0,CCNF,4.2417397,0.0005483391024754807
0,CCNB1,4.238092,0.0005565582552698817
0,C9orf78,4.234822,0.0005639468112839287
0,SUV39H2,4.224886,0.0005886083527905239
0,TRIP13,4.2162075,0.000609894403644413
0,PPM1G,4.2159557,0.000609894403644413
0,MIS12,4.2129374,0.000616428351426994
0,SKAP1,4.2104216,0.0006216455795002881
0,ORC6,4.206523,0.0006307562116290149
0,CENPA,4.204385,0.0006350340529651651
0,E2F8,4.1918073,0.0006694906868060789
0,SMARCA2,4.1911783,0.0006704494042982854
0,HAT1,4.1905494,0.0006705128395892323
0,RCC2,4.1809907,0.0006965418254376171
0,CHEK2,4.1759596,0.0007102269500425123
0,MT2A,4.171809,0.0007204212745213111
0,KHSRP,4.1509304,0.0007873204043288348
0,SLC1A4,4.145396,0.0008055171066034246
0,PRIM1,4.1447678,0.0008066680483828539
0,SLBP,4.1425037,0.0008136043924193332
0,CHEK1,4.129046,0.000858205423056446
0,FAM111B,4.128291,0.0008599022067776668
0,ASPM,4.102885,0.0009513498968237862
0,EXOSC9,4.099866,0.0009588819487633746
0,FOXJ2,4.0948353,0.0009761738015640506
0,MCTP2,4.093829,0.0009791665634856703
0,TENT5C,4.081,0.001032175944736924
0,CDCA3,4.080371,0.0010336524427152609
0,TUBG1,4.078736,0.0010396219496392703
0,NUDCD2,4.0774784,0.0010399607632700049
0,TUBB4B,4.0765977,0.0010418281548362704
0,PCNA,4.0764723,0.0010418281548362704
0,YWHAE,4.0747113,0.0010470946822734846
0,SLFN13,4.0739565,0.001049172199988067
0,BCL2L12,4.0534554,0.0011397993765403743
0,C19orf48,4.0368533,0.0012158890650213934
0,RABL6,4.035344,0.0012222099175368175
0,HIST1H1E,4.0328283,0.0012323062095753012
0,MIS18A,4.0316963,0.0012367234926022386
0,HDGFL3,4.025659,0.0012657515891033612
0,TPR,4.0212574,0.001288051713854323
0,SLC2A4RG,4.0167294,0.0013114219374157259
0,LCLAT1,4.0162263,0.0013116896939912885
0,PRIM2,4.0088058,0.0013478961214558203
0,THAP5,4.0010076,0.001391396624581266
0,FANCA,3.999624,0.0013978444698878152
0,NSD3,3.9940898,0.0014269574103263662
0,FYB1,3.9940898,0.0014269574103263662
0,PDE4A,3.9919517,0.001433346952622661
0,CDC25A,3.9886816,0.001451485465608276
0,CEP70,3.975098,0.0015313080777179533
0,E2F7,3.968432,0.00157097816360676
0,FBLN2,3.9620175,0.0016118569526155676
0,HAUS3,3.9598794,0.0016244019592173572
0,AC091057.6,3.9561062,0.0016482789196974059
0,GPAA1,3.9547226,0.0016558580364230838
0,MED14,3.9431512,0.0017336978509670958
0,C1orf112,3.9420195,0.001739821441196748
0,ARHGAP15,3.9412646,0.0017432223654672268
0,UBE2V1,3.9359822,0.0017777784024933703
0,TESC,3.9265492,0.001840167598047672
0,PFDN2,3.9246626,0.0018502637093530147
0,GMPR,3.9236562,0.0018558186633543712
0,NUDT15,3.9231532,0.0018567673585443865
0,CARHSP1,3.9176192,0.0018895172221731228
0,NEK2,3.911456,0.0019338636689329185
0,SRSF4,3.9080603,0.0019589504918773046
0,ALYREF,3.9059222,0.0019717486031957943
0,POLE3,3.9052932,0.0019745820740496418
0,DTYMK,3.9041612,0.0019792376057744566
0,RAB11B,3.8957343,0.0020445898654685374
0,POLD1,3.88932,0.0020945337721911808
0,GNAI2,3.8879364,0.00210273530624384
0,HLTF,3.8863013,0.0021134076133740897
0,ITM2A,3.880893,0.002153523228092537
0,WT1,3.8801384,0.002157738625465935
0,CALB2,3.8751073,0.0022002858278694043
0,PDIA6,3.8738496,0.0022091478632352206
0,PRR14,3.8734725,0.0022100438929223403
0,SLC44A1,3.8727176,0.002214369741528689
0,RAB44,3.8668063,0.00225840360726042
0,ARHGAP19,3.863159,0.0022895654244672417
0,GALC,3.8629074,0.0022895654244672417
0,DYNLRB1,3.860266,0.002310175432379017
0,CDK15,3.8598888,0.002310175432379017
0,NOLC1,3.8494494,0.0023973347171867467
0,GMPS,3.8392618,0.002493413952882372
0,SNRPC,3.831338,0.0025722294759311054
0,NABP2,3.8294513,0.0025891286149623835
0,LPAR5,3.817377,0.0027100403429580256
0,RBL1,3.814107,0.0027339816364015915
0,NEK7,3.8120944,0.0027532868479100375
0,PHF3,3.8080697,0.0027922852558038224
0,PRKAB1,3.799517,0.0028776925359116252
0,H3F3A,3.7971272,0.002899180112838781
0,SLX4,3.7918448,0.002958311446263956
0,CYTIP,3.78782,0.003000047282113062
0,CELF2,3.772727,0.003177102312086181
0,TAF6,3.7703373,0.0032006924891358457
0,HNRNPC,3.7688282,0.003216601421633073
0,OARD1,3.767193,0.0032342147043895003
0,AUNIP,3.765558,0.003251665202745969
0,DR1,3.7653065,0.003251665202745969
0,TUBA4A,3.764426,0.0032596069929743997
0,TMEM14A,3.7502134,0.0034388522697955132
0,MTHFD1,3.747698,0.0034697666982852816
0,POLD3,3.7439249,0.003518523039426128
0,E2F1,3.743296,0.0035235476774189423
0,SRRM1,3.741535,0.003544516692247337
0,NEMP1,3.73663,0.0036065947321034554
0,BRCA1,3.7175121,0.0038699306200839297
0,CNTRL,3.7099657,0.003970180192283415
0,PRPF4,3.708079,0.003995623366721331
0,ARL6IP1,3.7044315,0.004044965320940024
0,MBOAT2,3.7014132,0.004089068432676546
0,CENPO,3.7009099,0.0040905592972131045
0,TPSG1,3.7007842,0.0040905592972131045
0,SMARCA4,3.6861944,0.004314007656140337
0,KIF20A,3.6790252,0.004409271879176932
0,DDX39A,3.6765096,0.004445862461156251
0,TTLL7,3.676384,0.004445862461156251
0,USP48,3.6743715,0.004476379038222204
0,RASSF5,3.6731138,0.0044937976530611545
0,NDC1,3.6653159,0.004596980854445131
0,HAUS1,3.66519,0.004596980854445131
0,ATP5IF1,3.6636808,0.004619399664571335
0,SYTL3,3.660159,0.004673718671958028
0,SRP9,3.6555054,0.004754437690006989
0,SEMA7A,3.6426764,0.004987618930738492
0,SNRNP40,3.6410413,0.005014027497820159
0,POLR3K,3.6407897,0.005014027497820159
0,RAD51,3.6387775,0.00504304208150629
0,NR4A3,3.6317341,0.005161639774911672
0,POLR2I,3.6265774,0.005254867827957746
0,ZNRF1,3.625068,0.005275158766506673
0,NUP62,3.6205401,0.0053574895013990854
0,ST8SIA4,3.6138742,0.005480583182685519
0,LMO7,3.5999131,0.005725692751560021
0,RFLNB,3.5975235,0.0057612905322540235
0,DSN1,3.5952594,0.005805849424264616
0,TMEM248,3.5932472,0.005845082625200208
0,OSM,3.59048,0.005901628887351768
0,GSE1,3.5880904,0.005950070145769325
0,SH3GLB1,3.5836883,0.006045313651687852
0,HSH2D,3.5812986,0.0060917625045119935
0,TBC1D31,3.5728717,0.006275840075142
0,PRELID2,3.5662057,0.006405986591946896
0,ITK,3.5657024,0.0064119966848825176
0,GABPB1,3.5635643,0.006445520410969046
0,RPA2,3.5556407,0.0066364638457423525
0,NSD2,3.5469623,0.006845455198744099
0,GNG2,3.5467105,0.006845455198744099
0,CENPL,3.5441952,0.006900843859202829
0,SNX14,3.5430632,0.006913909172855434
0,IL1RL1,3.5299826,0.007257872044441874
