C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score
HDAC9,-25.093016,0.754044467156441,-1.3587419,SND1,-0.4486506,0.34875858527648396,-2.0363114,NDUFA6,-0.42798668,0.6932150908577986,-1.6412264,RUNX1,-0.4864132,0.8400023153205398,-1.386592,C17orf107,-3.851551,0.7963924824452004,-1.369778,NRROS,-1.0636636,0.6904349438425559,-1.403697,FOCAD,-1.0080256,0.7392349934953385,-1.4873778,UTRN,-1.3519983,0.6514034466218563,-1.48473,TMUB1,-2.626572,0.7235056058084186,-1.7906911
TJP1,-25.124601,0.754044467156441,-1.3587419,SAV1,-0.96101886,0.34875858527648396,-2.0364573,HAUS3,-1.3705562,0.6930649859586939,-1.6416613,GNB5,-1.2832463,0.8400023153205398,-1.386592,NDUFB2,-0.652387,0.7960929154903207,-1.3701248,CREB3L1,-1.4971448,0.6904349438425559,-1.4041197,HS3ST1,-4.3297014,0.7386413840774594,-1.4885436,FBF1,-1.2003567,0.6508591385053567,-1.4855719,TTC17,-3.2264533,0.7235056058084186,-1.7906911
IL4I1,-24.674292,0.754044467156441,-1.3587419,EIF3J,-0.41333175,0.34773624730388614,-2.037916,TRIM8,-0.4615696,0.6930649859586939,-1.6418062,ATF2,-1.0947424,0.8392386811412788,-1.3876946,STAU1,-0.41948128,0.7947372645042743,-1.3713385,ACAP2,-1.5462714,0.6894764101100055,-1.405599,BTBD6,-1.0274729,0.7354331024814539,-1.4911345,RING1,-0.46773806,0.650315295454277,-1.4864138,POLR2K,-1.6611204,0.7231846413119138,-1.7913924
DHDDS,-0.46203414,0.7536319773087571,-1.359569,PAXBP1,-0.89809716,0.34728699114904504,-2.0386453,GFOD1,-4.106006,0.6930290354293708,-1.6422411,POLR2H,-0.9109214,0.8392386811412788,-1.3876946,TRIB2,-0.6958137,0.7944381181015946,-1.3716853,SNUPN,-1.4266657,0.6894764101100055,-1.405599,LIN7A,-2.613198,0.733886734905846,-1.4926889,POLR2E,-0.68550766,0.6490744455312405,-1.4876767,CALM1,-0.81957394,0.7231846413119138,-1.7913924
TXNDC11,-0.20206138,0.7530579467882987,-1.3605142,PSMD2,-1.0494481,0.3469600775435346,-2.0392287,WASL,-2.292543,0.6909260276702885,-1.6441256,TIPRL,-0.6651607,0.8387602218629163,-1.3886136,NLRC3,-25.692554,0.7943911451771422,-1.3718587,HAGH,-0.527741,0.6894764101100055,-1.405599,BCKDK,-0.37027004,0.732270672767331,-1.4939843,ZNF627,-4.375447,0.6480160139629744,-1.4886589,ATP6V1H,-2.427803,0.7231846413119138,-1.7913924
EEF1G,-0.22362746,0.7527525406644916,-1.361105,PBRM1,-0.19473934,0.3466334412453191,-2.039812,AGTPBP1,-0.56249326,0.6909260276702885,-1.6442705,MGAT3,-0.7966757,0.8369587490829733,-1.3900838,IL5RA,-25.672314,0.7943911451771422,-1.3718587,FBXL3,-0.5256642,0.6858075844046841,-1.4089804,LYSMD2,-3.3908365,0.7307289901794114,-1.4955388,UBR4,-0.41195333,0.6478352639305882,-1.4889395,PLEKHA3,-1.1242614,0.7231846413119138,-1.7920936
DHX37,-1.2728758,0.7527525406644916,-1.3613412,TNRC6A,-1.2302978,0.3466334412453191,-2.039812,DHX34,-2.5336318,0.6904780544126689,-1.6449953,DDX6,-0.45035458,0.8369587490829733,-1.3900838,FBXO11,-0.54778457,0.7942036108562405,-1.3725523,ANKRD28,-0.6317174,0.6845746826440005,-1.4104598,GCLM,-0.5144977,0.7302515985482543,-1.4961865,UCHL5,-1.0117434,0.6451816849566356,-1.491746,PRKX,-1.9667753,0.7225447975176866,-1.792795
HSPG2,-1.3802328,0.7504741296600685,-1.3635861,UBE3C,-0.69202995,0.3459810000153386,-2.0409791,BIRC3,-0.962102,0.6897670545244262,-1.6458651,HAT1,-0.6187549,0.8369587490829733,-1.3902675,CCDC7,-0.78630745,0.7942036108562405,-1.3725523,TPGS1,-1.707977,0.6838241549286854,-1.4113051,LRP11,-3.8230443,0.728895872124989,-1.4976115,SYF2,-0.5360989,0.6451763860677929,-1.4918863,RNF149,-1.1228079,0.722385271768842,-1.7931455
TLE4,-1.351861,0.7490385892546,-1.3647677,AIMP2,-0.59450454,0.3459810000153386,-2.041125,CEPT1,-0.3643089,0.6897670545244262,-1.6458651,COX6C,-0.7536898,0.8359140750763043,-1.3913702,DUSP22,-1.6007653,0.7864956074310074,-1.3791411,ACADSB,-4.939364,0.6838241549286854,-1.4115164,MTCH2,-0.94414544,0.7282728203534347,-1.4986478,TCP11L1,-0.9384325,0.6448214020972949,-1.4923073,TOMM22,-1.3155943,0.720562477055437,-1.7945482
SNX8,-0.5191205,0.7469971952814687,-1.3668944,AAMP,-0.6627946,0.34557259385509753,-2.0418544,GNA11,-1.1766291,0.6897670545244262,-1.646155,CNTRL,-0.99121696,0.8358176895648347,-1.3917377,HNRNPR,-1.4101986,0.7828086840012276,-1.3822621,EAF1,-0.99880135,0.683189872689797,-1.4125731,NAAA,-0.7107529,0.7277968893525364,-1.4991659,SLC9A7,-2.8803432,0.6448214020972949,-1.4923073,EFR3A,-1.8558856,0.7204034348953577,-1.7948987
IGSF8,-0.85690796,0.7469971952814687,-1.3670125,EDC4,-0.7984202,0.34557259385509753,-2.0418544,KIAA0040,-4.6183367,0.6895267431080657,-1.6465899,SCRN1,-2.5441775,0.8358176895648347,-1.3917377,MCM3,-0.9469355,0.7827156258987676,-1.3826089,DCTN4,-0.6075899,0.681586190017719,-1.4146866,TMCO3,-0.83020794,0.7275039325383797,-1.4996841,TNFRSF18,-4.4525814,0.6448214020972949,-1.4923073,IRGQ,-26.875755,0.7184259718654369,-1.796652
SLC25A46,-0.32059973,0.746265854442058,-1.3678396,IRF2,-0.8142334,0.34557259385509753,-2.042146,FN1,-5.571488,0.6895267431080657,-1.6467348,THYN1,-0.9621347,0.835721485759295,-1.3921052,EXOSC9,-0.865511,0.7804418842409118,-1.3850363,ATP5F1E,-0.3259686,0.6807326999432575,-1.4155319,RABL6,-0.468818,0.7248037541025663,-1.5017568,ERG,-4.7364492,0.6448214020972949,-1.4923073,LPAR5,-27.39013,0.7184259718654369,-1.796652
PPP1R13B,-5.1196322,0.7458385848550603,-1.3689029,PELO,-0.74777585,0.34544666984635003,-2.0425837,COQ8A,-1.3295364,0.6888169070034895,-1.6474596,ORC1,-2.7264373,0.8356734520698877,-1.392289,ZNF652,-1.2219367,0.7793067547082362,-1.3864235,VAMP2,-0.62470496,0.6790751353309331,-1.4172225,AP1AR,-0.70009834,0.722692013694479,-1.5035703,TOMM34,-1.074985,0.6423456911055957,-1.4951136,PEX14,-26.804003,0.7184259718654369,-1.796652
SPHK1,-2.8598099,0.7456102331144442,-1.3693755,KLF9,-1.3488235,0.34544666984635003,-2.0427296,RBBP7,-0.5505434,0.6884622460985349,-1.6478945,NDUFS7,-0.8092128,0.8356734520698877,-1.392289,SFPQ,-0.94552356,0.7782372899985328,-1.3879839,ERGIC3,-0.4086697,0.6783288473494464,-1.4180679,GLG1,-0.9540884,0.7221089298494278,-1.5046066,MAF,-0.89132327,0.6421661556175501,-1.4953943,MICALL2,-27.227085,0.7184259718654369,-1.796652
MDK,-2.282821,0.7453447278998664,-1.3698481,TFPT,-0.3984577,0.34516061098703044,-2.043313,MTMR3,-0.647194,0.6884622460985349,-1.6480395,MIDN,-0.52780855,0.8351980352893605,-1.3932079,ARAF,-0.83094203,0.7769019754723342,-1.3891977,MTHFR,-3.1874366,0.676512651181699,-1.4197586,RASAL2,-1.4585171,0.7221089298494278,-1.5046066,ABHD14A,-1.0692843,0.6416381207348155,-1.4959556,AHCY,-26.800325,0.7184259718654369,-1.796652
ASH1L,-0.23725134,0.7453447278998664,-1.3698481,COX7B,-0.40980908,0.34516061098703044,-2.043313,CD80,-3.2126205,0.6876052283370274,-1.6490542,KRR1,-0.60789484,0.8351980352893605,-1.3932079,PTDSS1,-0.87872875,0.7758164725174359,-1.390238,NIBAN1,-6.903269,0.676512651181699,-1.4199699,ATP6V0A1,-0.5425786,0.7221089298494278,-1.5051248,ZNF451,-1.5400194,0.6384712453106833,-1.4994636,MAPKAP1,-1.933738,0.7184259718654369,-1.7970026
SIGLEC9,-5.221175,0.7447385414497474,-1.3705571,TRPV4,-25.7057,0.34516061098703044,-2.043313,MCM4,-0.94520193,0.6874571013748565,-1.6493441,PHKA1,-1.3441838,0.8338727127375123,-1.3946781,DGKA,-1.7350192,0.7755223197280174,-1.3905848,MT1F,-6.2757792,0.676512651181699,-1.4199699,ETS2,-0.5652989,0.7207637779954935,-1.5068088,ZNF703,-3.5288875,0.6372312380730205,-1.5011474,COPA,-0.6389706,0.7184259718654369,-1.7973533
PPA2,-0.7927602,0.7426669798547443,-1.3723294,PBK,-25.905426,0.34516061098703044,-2.043313,PLAA,-0.48823673,0.6867493904876177,-1.6502138,UQCC2,-1.0228827,0.8338727127375123,-1.3946781,COPZ2,-1.9541117,0.7754306623226455,-1.3909316,FCGR3A,-26.33655,0.676512651181699,-1.4201813,NIP7,-0.4571613,0.7197113581370571,-1.5077156,SMC6,-0.8699044,0.6372262639815799,-1.5012878,EFTUD2,-1.4068983,0.7178735879518118,-1.7987558
CAV1,-8.28332,0.7426669798547443,-1.3724475,HRH1,-25.819931,0.34516061098703044,-2.043313,INTS3,-0.37316173,0.6848671103712842,-1.6520983,PDCD5,-1.8229849,0.8325490439255809,-1.3961483,COX6B1,-0.6049326,0.7730157301985833,-1.3931856,ETV3,-2.656622,0.676512651181699,-1.4203926,TLCD2,-1.8911947,0.7189138055661426,-1.5087519,PPP6R1,-0.42700878,0.636003057577518,-1.5025506,PTPA,-1.7260517,0.7177163830547229,-1.7991064
SLC2A8,-1.381186,0.7411368381572797,-1.3738652,SLC1A3,-25.675465,0.34516061098703044,-2.043313,CAMKK2,-0.4850638,0.6847196582466412,-1.6523882,CYB5B,-0.38603407,0.83221838523388,-1.396516,SKA3,-2.3904908,0.7692338381650906,-1.3968269,PEPD,-0.98980784,0.6760466490567156,-1.4210266,EBNA1BP2,-0.41981006,0.7189138055661426,-1.5087519,RWDD2B,-2.0057042,0.6359981200173467,-1.5026909,MSRB2,-2.4435112,0.7148000734242573,-1.8012102
RNF111,-0.664035,0.7397127383771053,-1.3750468,CSNK2A2,-0.58281076,0.34516061098703044,-2.0440423,AQR,-0.9031251,0.6823162748284949,-1.6542727,NRIP1,-1.0585917,0.8313218762224062,-1.397251,KLHDC7B,-3.9443986,0.7692338381650906,-1.3968269,RAB4B,-0.67186415,0.6737007534996216,-1.4231399,PI4KB,-0.39176384,0.7189138055661426,-1.5087519,UBC,-0.6359043,0.6354687993456065,-1.5033926,ZFAND2B,-1.6754438,0.7148000734242573,-1.8012102
ANKRD28,-0.5254006,0.7348879895101184,-1.3795365,RAPGEF6,-0.7064445,0.3449904532180379,-2.0450635,UPF1,-0.7119016,0.6823162748284949,-1.6544176,ST6GAL1,-2.7603514,0.8313218762224062,-1.397251,SLC5A6,-1.1164788,0.7692338381650906,-1.3970002,SRSF7,-0.6707105,0.6730743294999219,-1.424408,GTF3C1,-0.69460785,0.7188418354849884,-1.5092701,UBXN7,-1.2041512,0.6347716799102257,-1.5040941,DDX42,-2.5440319,0.7148000734242573,-1.8012102
OSGIN1,-4.294138,0.7328722139475985,-1.3814269,SF3B5,-0.3100023,0.3449904532180379,-2.0450635,PIK3AP1,-0.51038045,0.6823162748284949,-1.6547076,TNRC6B,-1.0282817,0.8294834229570156,-1.398905,RNF114,-0.8974024,0.7687144955205678,-1.3980405,SF3B5,-0.45356572,0.670099440127481,-1.4271554,FAM49A,-0.6596462,0.7188418354849884,-1.5095291,ELSPBP1,-25.639019,0.6335518076826586,-1.505357,ECE1,-1.7291168,0.7148000734242573,-1.8012102
LIMK2,-0.42385757,0.732731560626478,-1.3816633,ELAC2,-0.5606403,0.3449904532180379,-2.045355,OASL,-0.97844106,0.6813190964315918,-1.6557223,TNNT1,-25.734224,0.8294360693910264,-1.3992726,CRCP,-1.2519141,0.767390159320458,-1.3992543,RBM3,-0.4676921,0.6699492047310942,-1.4280007,UGP2,-0.4698889,0.7187703020032346,-1.5097883,LRRFIP2,-0.57665926,0.6335518076826586,-1.505357,MARCH7,-0.7330766,0.7148000734242573,-1.8015609
UGDH,-0.79293406,0.7324503611529354,-1.3821359,IQGAP3,-4.3393273,0.34450282441229313,-2.0462303,ANK1,-1.9019369,0.6813190964315918,-1.6557223,SMAGP,-25.808495,0.8294360693910264,-1.3992726,MT-CO3,-1.4349402,0.7666053431769759,-1.3999479,IFRD1,-0.7043193,0.6699032729805766,-1.428212,SLC25A19,-0.71372926,0.7184444499955598,-1.5103064,PEA15,-0.5705975,0.6323191167588426,-1.5070409,ACAD9,-1.8375186,0.7148000734242573,-1.8019115
OCRL,-0.6304895,0.7323098150201847,-1.3826085,SPR,-4.4568334,0.34450282441229313,-2.0462303,JAK1,-0.45748568,0.6813190964315918,-1.6560122,EFHC2,-25.564972,0.8294360693910264,-1.3992726,PAXX,-2.8948793,0.7663137188903305,-1.4002947,OMA1,-2.054289,0.6699032729805766,-1.428212,LUZP1,-0.6118584,0.7169980060436928,-1.5119904,THBS3,-1.3730928,0.6319693215604532,-1.5074619,GLIPR1,-27.622355,0.7135519142941188,-1.8040153
ACADVL,-0.21832813,0.7323098150201847,-1.3827267,MBTPS1,-0.38760683,0.34450282441229313,-2.0463762,WWTR1,-3.9080534,0.6813190964315918,-1.6560122,EIF6,-0.6165576,0.8294360693910264,-1.3996401,ZCCHC3,-1.2826632,0.7657307288760581,-1.4009881,STAT4,-2.3680387,0.6674678535802275,-1.4305367,PELI3,-1.3925357,0.7166728315040695,-1.512379,ABCA3,-3.0406392,0.6316102453807922,-1.5081635,NT5E,-27.746616,0.7135519142941188,-1.8040153
ANO10,-0.3483364,0.7310465097181893,-1.384499,CENPI,-1.9030488,0.34450282441229313,-2.0463762,SLC25A11,-0.29950967,0.6811420334763023,-1.656592,GLRX3,-0.4906912,0.8282585531727761,-1.4009266,MED17,-0.99295676,0.765148083679934,-1.4020284,CNNM4,-2.4818282,0.6665233748070569,-1.4318048,PPCS,-0.4447919,0.7161668871250488,-1.5128971,EIF2B1,-0.86795455,0.6305622367368245,-1.5094264,GTF2F1,-0.6871869,0.7135519142941188,-1.8040153
KLHL29,-24.472279,0.7293175900747966,-1.3859167,POLA2,-2.2086954,0.34450282441229313,-2.0465221,C1orf162,-0.26221964,0.6807910057463437,-1.6570269,CSDE1,-0.8901761,0.8282115441869176,-1.4011103,AXIN1,-1.7782985,0.763558392894716,-1.4039358,ECHDC1,-1.0812685,0.6664778934861916,-1.4322275,COMMD4,-1.0511659,0.7161668871250488,-1.5128971,RTF2,-0.37978655,0.630213185995252,-1.5098473,CDK15,-27.343523,0.7135519142941188,-1.8040153
ME3,-24.31399,0.7293175900747966,-1.3859167,ALDH2,-1.0331382,0.3444600430836322,-2.0472515,CASK,-1.3957245,0.6807910057463437,-1.6574618,PHC2,-1.1784809,0.8276000310771624,-1.4016616,CRAMP1,-1.8988647,0.7606779222281547,-1.4065366,INPP5D,-1.5306896,0.6664778934861916,-1.4324387,NUDCD2,-0.37589812,0.7146506119987013,-1.5144516,MXRA7,-0.7662065,0.6302085867689983,-1.5099876,MYL12B,-26.790873,0.7135519142941188,-1.8040153
MPEG1,-24.78557,0.7293175900747966,-1.3859167,RSL1D1,-1.0201757,0.3444600430836322,-2.0472515,ATP5PD,-0.3835433,0.6807910057463437,-1.6576067,GINS1,-2.6239946,0.8258142169596867,-1.4031318,MCM5,-0.738612,0.7606332237513649,-1.40671,SUPT4H1,-0.8372538,0.6664778934861916,-1.4328614,AFAP1L1,-2.8683934,0.7129931498121657,-1.5162653,NDUFB10,-0.35874528,0.6295109443344069,-1.5108296,UTP6,-1.5119301,0.7135519142941188,-1.8050672
CLEC1A,-24.962517,0.7293175900747966,-1.3859167,CPNE3,-1.262118,0.3444600430836322,-2.0473974,AIDA,-0.34919688,0.6807910057463437,-1.6577517,LANCL1,-1.2562367,0.8231404084612701,-1.4053372,PLEKHA2,-0.8863434,0.7593182883678031,-1.4079237,AMPD3,-26.054394,0.6664778934861916,-1.4328614,TRABD,-0.37934238,0.7123088764438541,-1.5169129,RARRES1,-1.0021813,0.6291578183477066,-1.5113908,C1orf43,-0.38585976,0.7115231315673402,-1.8068204
COL4A2,-26.458183,0.7293175900747966,-1.3859167,RNF187,-0.46361518,0.343247462466855,-2.0492935,LAP3,-0.3688727,0.6801189580905683,-1.6586214,VMA21,-0.8396477,0.8216887150077344,-1.4064398,PGBD2,-2.4174273,0.7590287195888493,-1.4082705,KIF2A,-1.474966,0.6639158406937182,-1.4358201,GSTCD,-0.9904386,0.7113385948326407,-1.5180788,NFYB,-0.5889479,0.6291578183477066,-1.5113908,SGPP1,-0.81377506,0.7108195835194603,-1.8075216
ITPKC,-1.2530041,0.7289919501333496,-1.3872164,KIF13B,-0.44722375,0.343247462466855,-2.0494394,ERICH1,-0.5596452,0.6799731394054985,-1.6589113,PIP4K2A,-0.59732085,0.8216887150077344,-1.4064398,THRAP3,-0.59127814,0.7582496168854608,-1.408964,BCL2,-4.402835,0.6635485292456877,-1.4362428,TROAP,-2.7292554,0.7111954379238621,-1.5183378,TTC17,-0.9167937,0.6282847362912997,-1.5125134,PUM1,-0.78013986,0.7073764913190509,-1.8099761
DAPP1,-1.337812,0.7272210754120625,-1.3894613,BRF1,-1.6477703,0.343247462466855,-2.0494394,PPP2R3C,-0.5195409,0.6796229352615271,-1.6593462,RPAP2,-2.9149156,0.8216887150077344,-1.4069911,FGGY,-3.114113,0.7579603308568228,-1.4093108,DYRK1A,-0.87945145,0.6635485292456877,-1.4362428,IPO9,-0.95053196,0.7111954379238621,-1.5184674,LDLRAD3,-0.6509656,0.6282847362912997,-1.5125134,COPS2,-1.0435753,0.7072230604305552,-1.8103267
KLHL8,-1.5963492,0.7260296208241712,-1.390879,PJA1,-0.8846343,0.343247462466855,-2.0497313,DICER1,-0.6124842,0.679068550718214,-1.659926,SLC38A1,-3.3837123,0.8216887150077344,-1.407175,POM121,-1.1130233,0.7573820180678499,-1.4100044,IDNK,-2.3117933,0.6633426788412995,-1.4366655,SLC35B4,-0.8839237,0.7082865871914318,-1.5210582,MAP3K12,-2.604901,0.6282847362912997,-1.5126537,WIPF1,-0.75861,0.7065229029134215,-1.811028
ZBTB47,-0.9597906,0.7246241943348551,-1.3921788,NONO,-0.46801832,0.343247462466855,-2.0497313,NSFL1C,-0.648989,0.679068550718214,-1.659926,FARSB,-1.8729682,0.8215964502486627,-1.4077263,DYRK1A,-0.75952154,0.7566040499687076,-1.4106979,HNRNPH3,-0.4638132,0.6620807064752569,-1.4379336,CRY1,-2.4085298,0.7074261703039827,-1.521965,ARF6,-0.08556455,0.6279278588351346,-1.513215,CD99L2,-26.756382,0.7063698677495963,-1.8113786
LRP11,-2.6118572,0.7246241943348551,-1.3922969,CARHSP1,-1.0774947,0.343247462466855,-2.0500228,RUBCN,-1.8705202,0.679068550718214,-1.660071,CALHM6,-2.2936997,0.8215500207426483,-1.40791,PQBP1,-1.0984274,0.7553382741577761,-1.4117383,PDE7A,-3.807618,0.6619779507253784,-1.4381449,SPIRE2,-24.76123,0.705028313044235,-1.5240376,ZNF141,-2.3635862,0.6249901835759161,-1.516302,FABP3,-29.033136,0.7063698677495963,-1.8113786
TBC1D7,-0.648918,0.7246241943348551,-1.3922969,KIF2C,-1.8735726,0.343247462466855,-2.0500228,FPR1,-25.839397,0.679068550718214,-1.6603609,GATAD2B,-1.1306804,0.8215500207426483,-1.40791,NCAPG2,-1.3123442,0.7552494459703418,-1.412085,SERINC2,-0.87028027,0.6602636471870673,-1.4406809,KIF21B,-1.4690595,0.7048860905419795,-1.5242968,ZBTB25,-1.5711743,0.6249901835759161,-1.516302,SPRED1,-27.084984,0.7063698677495963,-1.8113786
KCTD10,-0.48877794,0.7227221230993592,-1.3945417,ARRDC4,-0.6140387,0.343247462466855,-2.0506063,TNIP3,-25.515469,0.679068550718214,-1.6603609,NYNRIN,-2.200639,0.8214573003421128,-1.4082776,ABCA3,-4.514479,0.75035567129446,-1.4164199,DUS3L,-3.2505558,0.65953209021162,-1.4415263,SRP9,-0.3322095,0.7047439223529537,-1.5245558,POLR3E,-1.2492317,0.6246391141876395,-1.5168633,SMNDC1,-0.95031893,0.704819397519337,-1.8131318
MYO9B,-0.3067863,0.7211822201027571,-1.3959596,MED8,-0.37771368,0.343247462466855,-2.050898,RNF157,-25.257708,0.679068550718214,-1.6603609,SYNE3,-1.7676868,0.8211300893116534,-1.4086452,CLSTN3,-2.058201,0.7493398176415167,-1.4172868,SEPTIN7,-0.62452126,0.6585533772049478,-1.4432169,DUT,-0.89784455,0.7047439223529537,-1.5246853,SIRT1,-2.140615,0.6246348308711365,-1.5170037,SPATA13,-1.870078,0.7030312451440748,-1.8145343
IRF1,-1.1800622,0.7208859485395277,-1.396314,LSS,-0.38891304,0.343247462466855,-2.05119,PIP4K2A,-0.25802606,0.679068550718214,-1.6606508,POFUT1,-1.8047274,0.821083837211184,-1.408829,CDCA8,-25.512867,0.7471344701184325,-1.4197142,SP110,-1.2423482,0.6585533772049478,-1.4432169,RUFY1,-0.36977315,0.7030666752262233,-1.5262398,SURF4,-0.75488865,0.6244593989897402,-1.5172843,INO80C,-2.4476595,0.701638838716266,-1.8159368
GADD45G,-5.35718,0.7193677365611401,-1.39785,BCL6,-2.0173552,0.34248283664150575,-2.0523567,ZNF697,-1.2195342,0.6781110246901966,-1.6621006,MIS18A,-1.8560458,0.821083837211184,-1.408829,TTK,-25.384035,0.7471344701184325,-1.4197142,ARL6IP1,-0.55167687,0.6578232293314824,-1.4440622,DSCC1,-5.2128944,0.7006113393484615,-1.5289601,TADA2B,-1.0651227,0.6241045166794205,-1.5179859,NUDT21,-0.93038106,0.6991630965506627,-1.8180406
IVNS1ABP,-0.20107679,0.7166518201111437,-1.4006857,IBTK,-0.5837421,0.3419195680638371,-2.053232,DENND10,-0.8099663,0.6757820004490641,-1.66413,CDKN2D,-2.8266573,0.8203836761430955,-1.4097478,RMI1,-1.5875235,0.7467601546045041,-1.4204078,IGLON5,-26.257753,0.6566272217381347,-1.4455416,NEMP1,-1.0002923,0.7006113393484615,-1.5290897,TBL2,-0.793916,0.6222201629093653,-1.5196698,KLF4,-27.54136,0.698469794852115,-1.8187419
CCNL1,-0.25232932,0.7166518201111437,-1.4008038,RXRA,-0.48086616,0.34159826160578033,-2.0538154,NDUFB3,-0.2858191,0.6757820004490641,-1.6642749,MYNN,-2.651787,0.8188885492674677,-1.4110342,PYGO2,-1.2750938,0.7454176931568545,-1.4217949,GRIPAP1,-0.99962723,0.6566272217381347,-1.4455416,CERS5,-1.2892787,0.7006113393484615,-1.5292193,HCFC2,-1.9659617,0.6222159543974869,-1.5198101,TMEM160,-26.740559,0.698469794852115,-1.8187419
TAF9,-0.3592999,0.7166518201111437,-1.4010401,EFTUD2,-0.43420032,0.3407953404451995,-2.0551283,FAR1,-0.24938627,0.6756967697256469,-1.6645648,GFRA3,-6.2549443,0.8181898676055819,-1.4119531,ZNF410,-0.5484851,0.7453738485482602,-1.4219683,PCED1B,-25.654863,0.6566272217381347,-1.4455416,CHEK2,-0.7200847,0.7006113393484615,-1.5294783,ODF2,-0.9995248,0.620335768024902,-1.5214939,MCUR1,-26.932692,0.698469794852115,-1.8187419
CDS2,-0.58923846,0.7166518201111437,-1.4011582,MX2,-0.60520416,0.3407953404451995,-2.055274,EXOC6,-0.27182516,0.6753487601852017,-1.6649997,CERK,-1.611936,0.8172116658421041,-1.4130558,SLC4A8,-1.0419925,0.744560474521967,-1.4228352,CZIB,-1.4556571,0.6556103534471815,-1.447655,ACO1,-0.8986351,0.6997269438267731,-1.5303851,SS18,-0.62068874,0.6196503940927658,-1.5221955,FN3KRP,-26.921255,0.698469794852115,-1.8187419
FAM200B,-0.45962402,0.7166518201111437,-1.4013946,RRAGA,-0.57797974,0.3407953404451995,-2.05542,ZMAT3,-0.8242974,0.6750009220179193,-1.6654346,GTPBP8,-1.2770003,0.8172116658421041,-1.4130558,CHPF,-3.6282225,0.743506084564697,-1.4238756,MMP12,-4.834941,0.6519013048222683,-1.4510363,GINS3,-1.6861842,0.6990888238028248,-1.5311623,TSC22D1,-0.4784235,0.6191314156886191,-1.5228971,CNPPD1,-26.880318,0.698469794852115,-1.8187419
DNMT3A,-0.48012745,0.7161576912266089,-1.4019853,AHCY,-0.89318275,0.3407953404451995,-2.0557117,AMDHD2,-1.0503844,0.6735518055009027,-1.6670291,SSR4,-1.0076661,0.8172116658421041,-1.4134233,ZNF358,-1.3722152,0.7429792741015538,-1.4243958,VAMP7,-1.0238506,0.6499302099228804,-1.4531498,KAT8,-0.37105256,0.6990220799042474,-1.5316805,EXTL2,-1.1521319,0.6189571004787019,-1.5231777,GAS2L3,-27.323841,0.698469794852115,-1.8187419
CCDC50,-0.98764884,0.7149406924713247,-1.4031669,PRMT2,-0.5033104,0.34027717776175403,-2.056587,P4HA1,-0.61035377,0.6714372375680165,-1.6689136,NEDD8,-0.39551648,0.8169832003188164,-1.4139746,NUMA1,-0.56744677,0.7429356057383527,-1.4245691,WDR13,-0.39123055,0.6495684370436675,-1.4535724,GTF3C5,-1.6544253,0.6990220799042474,-1.53181,C1orf216,-1.0854138,0.6187828372586028,-1.5234584,TRAPPC1,-0.99274766,0.698469794852115,-1.8187419
CNNM4,-0.4679923,0.7132552415771527,-1.4047028,ZFAND1,-0.48188978,0.34027717776175403,-2.056733,FAM114A1,-2.0052009,0.6712937826087634,-1.6692035,ASCC3,-1.7029283,0.8151215553769305,-1.4158124,NUDT21,-0.47477105,0.7429356057383527,-1.4245691,PRKCA,-1.171583,0.6492068066254894,-1.4539951,NEU1,-0.19668227,0.698206790653778,-1.5325873,MTA2,-0.50287724,0.618264473845694,-1.52416,CYP4V2,-26.966888,0.698469794852115,-1.8187419
ARCN1,-0.36396426,0.7123353196014189,-1.4055299,TMEFF1,-2.667135,0.34023882485225526,-2.0570245,EXOSC4,-0.59064585,0.6705423876259424,-1.6699283,SF3B1,-1.3291899,0.815076142853029,-1.4159962,UBE2H,-0.7162086,0.7428048191554498,-1.4250894,MFHAS1,-0.96340907,0.6491058954850123,-1.4542065,TCEAL4,-0.31585243,0.6975699632667075,-1.5333645,GLMN,-0.7626487,0.6175807142698864,-1.5248616,C7orf26,-26.88599,0.698469794852115,-1.8187419
MTHFR,-0.5492201,0.7123353196014189,-1.405648,ORC4,-1.1344992,0.33991911435922356,-2.057608,STX12,-0.8040025,0.6699940916108202,-1.6705081,MPST,-0.94811493,0.815076142853029,-1.4159962,NUP42,-1.4060004,0.7423894421516224,-1.4259562,LPIN2,-3.0344667,0.6487444539375576,-1.4548404,PEBP1,-0.58451504,0.6964380519655023,-1.5346599,TRIO,-0.5611359,0.6172369741408316,-1.5252825,NELFB,-2.534315,0.698469794852115,-1.8194432
