C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score,C20_names,C20_logfold,C20_pvals_adj,C20_z_score,C21_names,C21_logfold,C21_pvals_adj,C21_z_score,C22_names,C22_logfold,C22_pvals_adj,C22_z_score,C23_names,C23_logfold,C23_pvals_adj,C23_z_score
WFDC12,-13.731251,1.0,-0.0020407587,IQSEC3,-21.518867,1.0,-0.38150436,PRND,15.151755,1.0,0.028192215,HOXD4,-19.703512,1.0,-0.35620221,GABRA1,-16.417414,1.0,-0.02807547,SORBS1,-4.5149765,0.011324149417380403,-2.717124,PKDCC,-5.061076,0.22829830435529194,-1.5037497,BPIFC,-17.486637,1.0,-0.02033257,PCDHB15,-18.789692,1.0,-0.32456478,MATN3,-22.37656,0.5310330723904227,-1.0055753,RAB41,-14.141969,1.0,-0.004931971,KCNH7,-14.681584,1.0,-0.0007239638,AFG1L,0.871056,1.0,-0.4668363,EPHA1,-22.063246,1.0,-0.30787945,TSNARE1,-0.9696156,0.018497714643357466,2.5999196,NUDT8,-0.7792505,0.3062498559086652,-1.3592238,PTGFR,-22.556112,1.0,-0.20291914,P2RX5,-0.24261586,0.0025620107825811834,3.1810973,ARSE,2.5942502,0.1861905537135239,1.5733157,KALRN,1.1130038,0.9029390805205959,-0.61711425,TRIM62,-0.18636921,0.875586881900566,0.57492805,GEMIN8,-24.142103,0.2564572853513968,-1.4691143,FCHSD1,0.8177939,0.9389059825501658,-0.6140658,KCNJ5,-24.956032,0.6316851093101805,-0.9381702
IQCF6,-15.27394,1.0,-0.0020407587,RNF17,-1.4969741,1.0,-0.38152367,CNGA2,17.74513,1.0,0.028192215,TNFRSF9,-0.6477948,1.0,-0.35625044,CHST8,-17.362154,1.0,-0.02807547,ZNF205,0.15709646,0.011301324512410687,-2.7178233,TRIM16,0.7342232,0.22816695466246942,-1.5040951,APELA,-16.1809,1.0,-0.02033257,DUPD1,-1.8250524,1.0,-0.3248672,ZNF471,-22.619171,0.5303363732046196,-1.0065554,AMBN,-16.309141,1.0,-0.004931971,KRTAP19-2,-12.508722,1.0,-0.0007239638,CDON,-21.12163,1.0,-0.46775243,PLCE1,0.8448201,1.0,-0.3079452,SHMT1,-0.44378173,0.0185611231773696,2.5986698,ANGPTL4,-23.808752,0.30599477334129743,-1.3597351,FAM221A,-23.426405,1.0,-0.20309699,C10orf143,0.48293045,0.0025824365192893112,3.178768,SDHAF1,-0.5946021,0.1864443299478222,1.5725905,DNAJC12,-1.5184106,0.9015379878998496,-0.61852986,CHST1,0.71199906,0.8784595165635247,0.5716859,TIAM2,-24.156393,0.25619834402207897,-1.4696947,RCAN2,-23.162003,0.9385539822141359,-0.6145042,MEGF8,-1.1307074,0.6313453968086442,-0.9386026
TMEM211,-14.6595955,1.0,-0.0020407587,SELENOT,0.15604249,1.0,-0.3818491,UMOD,18.548187,1.0,0.028192215,MEIG1,-1.2104222,1.0,-0.35639024,TERT,-16.830177,1.0,-0.02807547,ERAP2,-1.1525332,0.011226576022214546,-2.7200499,SLC25A35,0.24817531,0.22755490226645592,-1.5055267,AKAP4,-16.243353,1.0,-0.02033257,EIF5A2,0.43285233,1.0,-0.3249363,BDKRB2,-22.543633,0.5303363732046196,-1.0065554,SFTA3,-13.685894,1.0,-0.004931971,KRTAP19-1,-14.057922,1.0,-0.0007239638,MYORG,-21.22665,1.0,-0.47078323,USP51,-1.0342215,1.0,-0.31042862,AP4S1,-0.61813086,0.018706692129875045,2.595949,FOXF1,-25.173746,0.30599477334129743,-1.3597351,MANEAL,-23.40388,1.0,-0.20327482,COMTD1,-0.58679676,0.002593339269130164,3.1774626,NEK3,-0.2930671,0.18698782604445555,1.571046,APOBEC3B,-22.676458,0.9009377495307699,-0.61914736,LRRC37A3,-0.09789063,0.8785927905593421,0.5714154,FCHSD1,-24.360344,0.2559395935870697,-1.4702752,NBDY,0.37966242,0.9385539822141359,-0.61453164,ZNF862,-24.279608,0.6310521575401152,-0.9389853
PRAMEF13,-15.219406,1.0,-0.0020407587,PCNX4,0.3163735,1.0,-0.38241884,NKX2-4,16.066143,1.0,0.028192215,ZNF740,0.23709919,1.0,-0.35751465,HRC,-15.800219,1.0,-0.02807547,HS1BP3,0.5615195,0.01117978504175461,-2.721462,PROSER2,-2.1353266,0.2270940091174659,-1.5066186,SPON1,-17.922546,1.0,-0.02033257,NPW,-2.9708798,1.0,-0.32575938,TMEM177,0.16523524,0.5301195753132445,-1.0069445,NT5C1B,-15.335359,1.0,-0.004931971,OR14A2,-14.057922,1.0,-0.0007239638,CNIH3,-22.206028,1.0,-0.47078323,ACOX2,1.1672618,1.0,-0.3107555,CCDC40,0.8753307,0.018842778589502163,2.5933821,ZNF345,0.18883733,0.30599477334129743,-1.3597367,ATP7B,-23.136478,1.0,-0.20345266,TAF8,-0.82586026,0.0026217420375092434,3.1742465,KDM6A,-0.5298753,0.18752227568372673,1.5695735,ARIH2OS,-0.59249187,0.9004116347048816,-0.61969805,ZSCAN5A,-0.12274673,0.8798448887650757,0.5700785,FOXC1,-24.220268,0.255681033992429,-1.4708556,ERCC6L,0.60261416,0.9383028758449216,-0.6148796,CHAF1B,-0.53341204,0.6307995593914736,-0.93932444
TOPAZ1,-9.603457,1.0,-0.0020407587,MARS2,-1.3598912,1.0,-0.38280028,TTLL2,17.74513,1.0,0.028192215,SERPINF2,-1.2202773,1.0,-0.35826913,ADGRF4,-15.378782,1.0,-0.02807547,MFAP4,-2.1149356,0.011160132291044577,-2.722075,MOCS1,-22.209024,0.2268100551225843,-1.507311,A4GNT,-16.542904,1.0,-0.02033257,ZNF720,-0.27480114,1.0,-0.3258373,ZNF844,0.889909,0.5298097550919749,-1.0073874,TLX3,-15.355193,1.0,-0.004931971,PTF1A,-10.863996,1.0,-0.0007239638,DDIAS,0.67413306,1.0,-0.4712489,CFAP45,-0.91019195,1.0,-0.3110861,RCC2,-0.340799,0.01886979070533437,2.5928516,TIGD5,1.346267,0.30504122498226593,-1.3616095,SPIN2B,-22.84476,1.0,-0.2036305,FAM71F2,-0.3129924,0.0026341284241614086,3.1728504,ARMC2,0.43427026,0.18756776730020602,1.5694076,PTN,-22.74147,0.9003234282703464,-0.6198533,TUT4,-0.32068473,0.8801890794137296,0.5696788,MGAT3,-0.930029,0.25559407905508996,-1.4710857,F2RL1,-23.932932,0.9382923921334356,-0.61496735,TIGD5,0.3015986,0.6303934599367059,-0.9398284
BHLHA9,-12.632012,1.0,-0.0020407587,ADRA1D,-20.811014,1.0,-0.38285244,UNCX,14.88823,1.0,0.028192215,GSC,-19.635986,1.0,-0.3584425,SEZ6,-17.557735,1.0,-0.02807547,PTGFR,-22.683413,0.011116510458864266,-2.7234004,AKAP1,0.6487683,0.2268100551225843,-1.507339,SFTPB,-15.397514,1.0,-0.02033257,TRAT1,-4.3291755,1.0,-0.32589656,BLID,-22.87626,0.5297391321197694,-1.0075355,SMIM23,-15.128841,1.0,-0.004931971,MALRD1,-14.155939,1.0,-0.0007239638,PPIE,0.8902692,1.0,-0.47144994,REEP6,-1.4470989,1.0,-0.31129837,RNF139,-0.65037173,0.019074356371515923,2.589028,NOP58,1.3390602,0.3049507111002851,-1.3618257,C18orf54,-0.26536718,1.0,-0.20387237,DIDO1,-0.66896427,0.0026563380179161654,3.1703837,LSR,-0.99453926,0.18894938006528697,1.5656421,LRRC1,-0.133344,0.8997209594904251,-0.6206243,FAM149B1,0.13111608,0.881834897970356,0.56789595,SEMA3F,-24.716917,0.25544822534275624,-1.4714361,LDHD,-23.442629,0.9382923921334356,-0.61496735,MCRIP2,-1.56594,0.6303934599367059,-0.9398906
LRRC3B,-14.354611,1.0,-0.0020407587,SLC7A4,-21.706322,1.0,-0.38285244,PLG,15.957742,1.0,0.028192215,CBARP,-20.034304,1.0,-0.3584425,SALL3,-17.20121,1.0,-0.02807547,PLEKHA4,-1.798876,0.01094518406894514,-2.7285583,GBA2,0.60171443,0.2268100551225843,-1.5073555,ZNF600,-0.065033875,1.0,-0.020335456,GPR156,-4.360644,1.0,-0.32652786,EMID1,-0.890929,0.5291904219363921,-1.0082731,HTR3C,-14.664222,1.0,-0.004931971,FCRL4,-12.052462,1.0,-0.0007239638,NPB,0.5023193,1.0,-0.4720594,TOM1L1,1.1423807,1.0,-0.3113247,GPATCH1,-0.31811428,0.01913580982219781,2.5878823,C5orf46,-23.707447,0.304732506150411,-1.362272,CASS4,-23.665852,1.0,-0.20416404,KHNYN,-0.79004693,0.002667806700519527,3.1691039,NOSTRIN,1.4009331,0.1907953512105431,1.5606735,SLC16A5,0.9538586,0.8994548598913404,-0.62094027,GNG4,1.906609,0.8823628190963734,0.5672532,ANKRD9,0.7914695,0.2553495459585119,-1.4716902,SLFN12,-23.277054,0.9382923921334356,-0.61496735,TAF6L,-0.024045788,0.6303230311465249,-0.94003993
TBX10,-14.246996,1.0,-0.0020407587,BAG6,0.0063802977,1.0,-0.38362014,SLCO6A1,17.673702,1.0,0.028192215,ZBTB49,0.20457686,1.0,-0.35854688,KCNK10,-17.960476,1.0,-0.02807547,MTHFR,0.57410645,0.01082516232859791,-2.7322242,MDFI,-2.689955,0.2268100551225843,-1.5073801,TGM5,0.69836,1.0,-0.021422124,HKDC1,-0.8675948,1.0,-0.32660997,ZNF225,0.42136505,0.5291644425106213,-1.0083662,RAD51AP2,-12.62279,1.0,-0.004931971,CCDC192,-13.313655,1.0,-0.0007239638,EHMT2,0.99401385,1.0,-0.47230497,FAM227B,-1.6391155,1.0,-0.31146744,ARID3A,-0.84776205,0.019186115354427036,2.5869398,ZNF341,0.3775891,0.30456143133687674,-1.3626336,ZNF57,-23.162617,1.0,-0.20451972,RAP2C,-0.45168406,0.0026744817484327995,3.1683493,MRI1,-0.43917215,0.1916340240619027,1.5583347,ZNF696,0.22877713,0.8989409810550969,-0.62148017,ZNF841,-0.30235052,0.8823628190963734,0.5672497,COCH,-24.919779,0.25493201332219,-1.472597,BRSK1,0.2809315,0.9382923921334356,-0.6150851,CLSTN3,0.11493077,0.6303230311465249,-0.9400773
GNRHR,-15.598325,1.0,-0.0020407587,TXK,-1.1004941,1.0,-0.3849315,KIRREL2,-0.39738953,1.0,0.027976431,PPWD1,0.07059093,1.0,-0.35966274,RHOXF1,-18.231977,1.0,-0.02807547,CCDC24,-0.9043289,0.010821609772610312,-2.7323637,MTX3,0.762612,0.2256458100410349,-1.5101511,SHISA3,1.6430807,1.0,-0.021778088,HOXD9,-19.212048,1.0,-0.32729223,SH3BGR,-2.5836675,0.528671272771476,-1.0090357,OR1A2,-16.087547,1.0,-0.004931971,KCNJ3,-15.038081,1.0,-0.0007239638,CSPP1,0.95502716,1.0,-0.4723546,INTS1,0.79565525,1.0,-0.31156325,HERPUD1,-0.44746414,0.019323501195980797,2.5844047,RASIP1,-23.837273,0.3043224368195302,-1.3631176,CRTC1,-23.003376,1.0,-0.20469756,ZNF549,-0.46443257,0.0026767766074892317,3.168072,DACT3,2.6006339,0.192520958341298,1.5559218,ZNF891,-0.12948693,0.8989409810550969,-0.6215379,NDUFA13,-0.20549347,0.8827451166709722,0.5667807,ADGRG5,-25.11768,0.25410824223344175,-1.4743383,CD300E,-24.59943,0.9375884387752742,-0.6158935,SLC19A3,-25.112875,0.6302931717948193,-0.94020796
TECRL,-12.078591,1.0,-0.0020407587,MAS1L,-21.91935,1.0,-0.3855486,GGT2,-0.6888927,1.0,0.027975183,GPALPP1,0.2204882,1.0,-0.35992888,TMEM179,-15.492284,1.0,-0.02807547,ABTB2,-1.3216128,0.010817412070851204,-2.732523,ZNF100,0.33910337,0.22560552182958019,-1.5102918,GEMIN7,-0.021911819,1.0,-0.021810578,GYPA,-2.496306,1.0,-0.32744342,GHR,-22.372263,0.5283481352478612,-1.0094956,OR4E1,-15.953803,1.0,-0.004931971,C1QL3,-13.719436,1.0,-0.0007239638,POU2F2,-0.7354503,1.0,-0.47245002,HEATR5A,1.140154,1.0,-0.3119446,NAF1,-0.5250302,0.0193326791900305,2.5842032,HCN2,0.0023859579,0.30364177498124617,-1.3643988,S100A3,-22.70824,1.0,-0.20469756,KTI12,-0.6405708,0.0026874696796057294,3.1668847,HELZ2,-0.8607719,0.1951029783887248,1.5489358,NDNF,-23.278038,0.8985647656622879,-0.62197125,TMEM129,-0.33683556,0.8843078265803727,0.5651117,ZNF786,-24.344116,0.2538510402076779,-1.4749188,KCNJ2,-1.4326798,0.9373856693624123,-0.6161483,FAM83H,-2.102039,0.6297018797780171,-0.94091105
TLE7,-13.859324,1.0,-0.0020407587,LAMA3,-1.7935517,1.0,-0.3867943,PRSS22,-0.9558507,1.0,0.027972689,ARHGEF26,-2.44236,1.0,-0.3599814,EGFL6,-17.473595,1.0,-0.02807547,C1QTNF6,-0.41290897,0.010793112337435408,-2.733295,TBX2,-22.264093,0.22555060732253762,-1.5105146,CORT,-0.4787859,1.0,-0.021912387,CDNF,-0.34704098,1.0,-0.32827532,TINF2,0.7522125,0.527504473090668,-1.0105989,KDM4F,-15.444425,1.0,-0.004931971,KRTAP26-1,-12.637164,1.0,-0.0007239638,VARS2,1.0663735,1.0,-0.4727834,CA8,-23.10409,1.0,-0.31194836,NRDE2,-0.54959756,0.019333931068213062,2.5841432,ZNF583,-0.027220236,0.3027029930769088,-1.3661491,CLCN4,0.95705914,1.0,-0.20485407,ST3GAL2,-0.6608475,0.0027001869881566726,3.1654835,PRPF4B,-0.46756145,0.19583365543410144,1.5469576,NKAPL,-0.04030013,0.8962917199421285,-0.6241777,RAD9A,-0.08574162,0.8844059133682084,0.5649465,RNF157,-2.6644359,0.2538510402076779,-1.4749407,WT1,-24.635805,0.9367942221089901,-0.6168196,AFDN,1.0182434,0.6296666771604379,-0.9410168
UGT2A3,-14.217123,1.0,-0.0020407587,METTL7A,0.16720083,1.0,-0.38739783,RNF175,0.8991701,1.0,0.027781852,RBKS,0.123989224,1.0,-0.36009553,ERICH6,-17.002993,1.0,-0.02807547,PHOSPHO2,-0.5270446,0.01076810422756579,-2.73409,METAP1D,-0.9195131,0.225174990672415,-1.5114192,CIB3,0.6293284,1.0,-0.022039464,TMEM52,-1.7553257,1.0,-0.3288235,SCML2,-2.3126593,0.5272665282637293,-1.010954,OR4E2,-15.994433,1.0,-0.004931971,TSGA13,-14.057922,1.0,-0.0007239638,MYBPC3,-22.32964,1.0,-0.47280374,RDH5,0.8595242,1.0,-0.31217,ABHD3,-0.8408578,0.019345394060025483,2.583901,TUB,-23.079868,0.3020717138626564,-1.3673457,KIAA1614,-22.644217,1.0,-0.20487541,RBP1,-1.0833231,0.002728175786224065,3.162426,ZNF319,-0.31975225,0.19723019788523713,1.5432286,MAN2A2,0.56607103,0.8952354896588518,-0.6252845,SLC7A6OS,-0.40148324,0.8857202132148506,0.5635531,MRVI1,-24.421797,0.2522107682464079,-1.4784014,YPEL2,1.2291943,0.9363583258416555,-0.6172772,TRPC4,-24.255539,0.6296666771604379,-0.94102305
NDST4,-14.973034,1.0,-0.0020407587,D2HGDH,0.40410683,1.0,-0.3874133,MCOLN2,-1.1137414,1.0,0.027398929,HAL,0.021021852,1.0,-0.36010468,AADAC,-15.952752,1.0,-0.02807547,SLC7A7,-0.06313513,0.010376474883074877,-2.7463284,CDK9,0.59035,0.22516109428705386,-1.5114998,CHST13,-0.37787318,1.0,-0.022081343,RFC2,0.2841956,1.0,-0.3290246,ZNF14,0.74084955,0.5268549105732141,-1.011524,UGT2A2,-13.8340225,1.0,-0.004931971,NXPH2,-14.510395,1.0,-0.0007239638,ANKRD13B,0.5369534,1.0,-0.47306076,STK39,0.51867026,1.0,-0.31226957,IKBKG,-0.3945093,0.019349026933982733,2.5837984,MICALL1,0.8248949,0.30201934123990853,-1.3674939,LRRC27,-22.74631,1.0,-0.20487541,SCCPDH,-0.47147647,0.002735929676110921,3.1615715,SYT14,1.6645241,0.19787042064056054,1.5415425,GZMB,-24.609272,0.8950794850471044,-0.6255012,ZKSCAN3,0.15897816,0.8858002329889483,0.5633639,PGBD1,-1.5162513,0.25139470276302917,-1.4801407,DNAJC30,1.4506463,0.9357681498697537,-0.6178691,ACSM3,-1.427323,0.6294630969215557,-0.9413715
C11orf53,-13.130555,1.0,-0.0020407587,ABTB2,0.5015127,1.0,-0.38776478,FGFR4,-1.0828569,1.0,0.027120778,VWDE,-0.0008839582,1.0,-0.3601175,GATA5,-17.371193,1.0,-0.02807547,TMC6,0.28806934,0.010320024327027529,-2.7481484,OSBP2,-24.100061,0.22491209024885406,-1.5121164,RNF43,-1.975243,1.0,-0.022117445,BCO2,-1.9990994,1.0,-0.32940704,C3orf18,-0.18682522,0.5261904896597818,-1.0124071,KRTAP12-2,-16.285696,1.0,-0.004931971,ASIC2,-12.742116,1.0,-0.0007239638,DLGAP3,-4.83912,1.0,-0.4730811,SULF1,0.11130976,1.0,-0.31232968,ALDOC,-0.86859703,0.01953563655023038,2.5804482,SLC9B2,0.9324179,0.30198032708546824,-1.367618,SAMD3,-23.696295,1.0,-0.20505325,B4GALNT4,2.7753286,0.0027678276924663317,3.15811,PTPN2,-0.5641252,0.1985640184067213,1.5397243,STRN3,0.81492144,0.8947679239038837,-0.6258587,B4GALNT4,1.2210265,0.8858002329889483,0.5633331,MAP3K21,-24.826212,0.25085838361330015,-1.4813037,YAF2,1.4146968,0.9351088342919043,-0.6185212,TASP1,-1.6531489,0.6288635202155497,-0.9420839
GCNT7,-13.653721,1.0,-0.0020407587,PPP1R9A,-2.5765252,1.0,-0.38819256,RAB26,0.38914567,1.0,0.026846372,GSDMB,-0.07186088,1.0,-0.36023653,KRT74,-17.619947,1.0,-0.02807547,STOML1,-0.4359231,0.01027977774078695,-2.7494607,C14orf93,0.49603903,0.22457542778612688,-1.5129339,VHLL,-2.4028757,1.0,-0.022149215,ADCY1,-19.50902,1.0,-0.33001965,MAP10,0.47660238,0.5255107196161353,-1.01331,ALPI,-15.70105,1.0,-0.004931971,EDDM3B,-10.997762,1.0,-0.0007239638,E2F2,0.79205173,1.0,-0.47509655,EFNB2,1.0060761,1.0,-0.312433,PPM1K,-0.76786256,0.019542200630726834,2.5802944,CCIN,-1.6145701,0.30189876176622515,-1.3678191,COX6C,0.5993924,1.0,-0.20515284,FDX1,-1.3502729,0.002824241433710089,3.1520827,CYP26B1,2.3885005,0.19957230137016627,1.53711,ARHGAP11B,-0.3893317,0.8947679239038837,-0.6259219,PTGR2,-0.21985567,0.8858217258006793,0.56316876,HIST3H2A,-1.4892303,0.2505149554376857,-1.4820682,H2AFX,1.0880071,0.9351088342919043,-0.6185788,STK36,-0.7578754,0.6282700513690554,-0.9427901
PDCL2,-13.422861,1.0,-0.0020407587,ANXA8,-21.131472,1.0,-0.38824472,TEX22,-1.2198516,1.0,0.026770286,MAK,-0.54589295,1.0,-0.3604569,RBBP8NL,-16.197977,1.0,-0.02807547,SAMD3,-23.824085,0.010201022626038548,-2.7520425,TADA2A,0.7870344,0.22431807412059632,-1.5136195,ACTL8,-17.59284,1.0,-0.022180984,PCDHB6,-19.388214,1.0,-0.33001965,RNASE6,-0.61762905,0.5254593802770294,-1.0134344,UGT2B28,-15.735402,1.0,-0.004931971,ACMSD,-13.649084,1.0,-0.0007239638,CCDC148,-2.6556711,1.0,-0.47516146,SNX33,0.89484906,1.0,-0.31299657,TJAP1,-1.0066221,0.01963731687486328,2.5785797,FAM149B1,-1.2269732,0.30144198560096597,-1.368701,HOXA1,-22.843071,1.0,-0.20540895,FAXDC2,-0.0022559555,0.0028457531829773675,3.14981,FRK,1.9168595,0.20086203258245752,1.5335675,B3GALT4,0.5661545,0.8947679239038837,-0.6259761,SLCO5A1,1.5738635,0.8859088516119245,0.5627999,AQP3,-2.2756312,0.25046617039838354,-1.4822215,FBXO21,1.5494448,0.9348578184693895,-0.6188966,PERP,0.49892327,0.6271828051307712,-0.9440283
GSX2,-11.138086,1.0,-0.0020407587,TMEM70,0.25200024,1.0,-0.388575,GDF9,-0.708268,1.0,0.026571965,C2orf92,-0.19540764,1.0,-0.36054602,AKAP4,-16.310513,1.0,-0.02807547,HOXA1,-22.97046,0.010055208445795457,-2.7568161,PDPN,-23.55632,0.2242962930889717,-1.5137182,KNDC1,-16.710678,1.0,-0.022180984,TMA7,0.17731687,1.0,-0.33090818,ZNF391,-0.49760756,0.5247685508010121,-1.0143516,RNASE12,-15.168587,1.0,-0.004931971,DEFB115,-13.363914,1.0,-0.0007239638,CIART,0.31352234,1.0,-0.47768712,REEP2,0.5734687,1.0,-0.3134117,PAFAH1B1,0.19198601,0.01966211099845046,2.578106,CCDC77,-0.64482653,0.30094158576974095,-1.3696631,GFRA3,-24.294786,1.0,-0.20540895,ZNF354B,-0.81199706,0.0028645127881695865,3.1478336,GSTZ1,-0.4707988,0.20107270717372563,1.5329894,GPR137B,0.70714426,0.8942162138110358,-0.62658453,BMP6,-0.70845056,0.8859088516119245,0.56279814,GLB1L,-24.356907,0.2503741335695214,-1.4824647,HIST3H2A,0.33770725,0.9348578184693895,-0.618924,CMKLR1,-24.63105,0.6270089682287562,-0.9442834
TUBA3E,-15.611824,1.0,-0.0020407587,APOBEC3A,0.042602755,1.0,-0.38858753,OOSP2,3.9152584,1.0,0.026008183,GPLD1,-19.789347,1.0,-0.36068276,PDIA2,-17.46984,1.0,-0.02807547,GFRA3,-24.423033,0.010055208445795457,-2.7568161,ZSCAN9,0.63638705,0.22413442847724407,-1.5141861,C1QL4,-15.985743,1.0,-0.022180984,VMO1,-1.4734421,1.0,-0.33106926,SPON2,-2.6019752,0.5234936355458215,-1.0159947,OR11G2,-15.886584,1.0,-0.004931971,UCMA,-14.057922,1.0,-0.0007239638,C2orf92,-0.63696206,0.9999802324810023,-0.47782964,NIPAL4,-1.4469666,1.0,-0.3139377,ZNF653,0.14589432,0.01975527833567181,2.5763962,ATR,1.5146902,0.30081776158720896,-1.3699415,SSX2IP,-0.30368993,1.0,-0.20550853,SHC4,0.75972176,0.0028901802514362,3.1451755,SORD,-0.31626895,0.201466641585164,1.5319489,ASB6,1.2329941,0.8938927621641957,-0.6269529,C16orf46,0.08712609,0.8866452130882783,0.5619517,LRRCC1,-24.60232,0.24956147386953412,-1.484206,SERPINB7,-22.869942,0.9348544329922385,-0.619135,HSPB2,-23.995876,0.6270089682287562,-0.9442834
FOXP4,-0.000879589,1.0,-0.0022868407,ZNF432,0.056528576,1.0,-0.38941124,OR5K2,5.0266767,1.0,0.026008183,PRCD,-20.491663,1.0,-0.36068276,KCNMB2,-16.12159,1.0,-0.02807547,ZNF577,0.23729338,0.009926054888956324,-2.7611032,SARDH,-23.02724,0.22366039223597609,-1.5153201,MAT1A,-16.9762,1.0,-0.022180984,MOV10L1,-3.7012439,1.0,-0.33123088,MMP24,-22.51014,0.5232514542030201,-1.0163563,HEPHL1,-13.560422,1.0,-0.004931971,OR14A16,-15.039665,1.0,-0.0007239638,LIPG,-22.985151,0.9999802324810023,-0.47785506,RNF182,-1.4063275,1.0,-0.3140617,GJA5,4.4678087,0.019824198093018615,2.5751164,ZNF575,0.5320481,0.29984461124118666,-1.3717657,SCRN3,0.4137093,1.0,-0.20551565,DHX35,-0.6967601,0.0028901802514362,3.1451685,PLPPR4,4.0235367,0.20205564222022765,1.5304183,CCDC110,-22.463755,0.8933236923794637,-0.62761915,CCDC113,0.71400946,0.8866452130882783,0.5618823,HINFP,-3.5646317,0.2495464870495183,-1.4842892,DSCC1,0.5891963,0.9342991263881343,-0.61969674,SFXN2,0.23570001,0.6266469233602843,-0.9448092
CMYA5,0.4060418,1.0,-0.0022961018,MOGAT1,-1.8857665,1.0,-0.38945857,PIH1D3,3.812398,1.0,0.026008183,SH2D5,-0.48799556,1.0,-0.3607902,OR4F15,-16.404886,1.0,-0.02807547,ATPAF2,-0.77458256,0.009910370811227505,-2.7616508,HSD17B6,-3.51205,0.2233728089000435,-1.516028,SLC10A6,-16.42492,1.0,-0.022180984,IL31RA,-4.3449,1.0,-0.3319651,EFCAB7,0.23262732,0.5229945738203928,-1.0167363,OR4K1,-16.149061,1.0,-0.004931971,CASP14,-15.038081,1.0,-0.0007239638,SEMA3B,-21.469952,0.9991647690560264,-0.47886533,FAM135A,0.4819518,1.0,-0.31408423,FLT3LG,-0.7821926,0.01992771115455827,2.5732388,ZNF263,1.2982523,0.2997758780134716,-1.3719443,RRP9,1.5792382,1.0,-0.20571484,SHBG,2.319298,0.002942197048710006,3.1398902,FAM161A,0.30703935,0.20358541373609865,1.5265306,SPIN2B,-0.15862335,0.8926241912363172,-0.6285544,SPEGNB,2.1419244,0.8877276193282919,0.56063783,GNA12,-0.9482093,0.2488145899167516,-1.4858663,RCAN3,1.2805215,0.9340146442176455,-0.62002283,ZNF484,-0.184267,0.6262595359816765,-0.9452945
ATP2B2,2.8586786,1.0,-0.0024614793,CDH26,-0.4305574,1.0,-0.39031124,CSNKA2IP,4.2792273,1.0,0.026008183,SULT2B1,-1.7616063,1.0,-0.36194512,TRIM71,-17.650364,1.0,-0.02807547,SH3TC1,0.09050116,0.009818477942722899,-2.7647223,RBM39,0.40397683,0.22336937258382364,-1.5160848,CREG2,-16.368494,1.0,-0.022180984,CLHC1,0.4251111,1.0,-0.33215213,TBC1D32,-0.34702164,0.5228336851594004,-1.0169971,ADAMTS8,-14.780048,1.0,-0.004931971,KRTAP20-2,-15.184398,1.0,-0.0007239638,MMRN2,-23.37526,0.9991647690560264,-0.47886533,USP44,-22.036083,1.0,-0.31466094,NGLY1,-0.82174647,0.019962001429289094,2.5726058,C3orf62,0.62187046,0.29977272690970147,-1.3720033,FHAD1,-23.064558,1.0,-0.20576462,ZNF875,0.30587548,0.0029740422395174585,3.1366785,NTNG1,3.0959003,0.20518504003425092,1.5224006,ZNF624,0.8623335,0.8918227529035762,-0.6293561,TMEM30B,2.2702444,0.8898143470763005,0.5582961,NUP35,-24.274881,0.2485225426806411,-1.4865278,OAZ3,0.49009356,0.9340146442176455,-0.62003106,PAQR6,-24.478334,0.6257482132421057,-0.9459136
